,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
10,Criminal and Civil Enforcement,"December 18, 2017",U.S. Department of Justice,,0,Three Major New York Diagnostic Testing Facility Owners Charged for Their Roles in Alleged Multi-Million Dollar Health Care Fraud Scheme,"Three owners of independent diagnostic testing facilities in Brooklyn, New York, were charged in an indictment unsealed today for their roles in an allegedly fraudulent scheme that involved submitting over $44 million in claims to Medicare and private insurers, which included government-sponsored managed care organizations.",https://www.justice.gov/opa/pr/three-major-new-york-diagnostic-testing-facility-owners-charged-their-roles-alleged-multi
11,Criminal and Civil Enforcement,"December 18, 2017",U.S. Attorney,District of New Hampshire,0,"Resident Of Webster, New York Pleads Guilty To Health Care Fraud","CONCORD, N.H. -   Acting United States Attorney John Farley announced today that Judith Morale (formerly known as Judith Remo), 54, currently a resident of Webster, New York, has pleaded guilty to health care fraud.",https://www.justice.gov/usao-nh/pr/resident-webster-new-york-pleads-guilty-health-care-fraud
12,Criminal and Civil Enforcement,"December 18, 2017",U.S. Attorney,District of New Jersey,0,Cherry Hill Doctor And Son Sentenced To Prison For Defrauding Medicare,"CAMDEN, N.J. - A doctor and his chiropractor son were sentenced to prison today for conspiring to defraud Medicare by using unqualified people to give physical therapy to Medicare recipients, Acting U.S. Attorney William E. Fitzpatrick announced.",https://www.justice.gov/usao-nj/pr/cherry-hill-doctor-and-son-sentenced-prison-defrauding-medicare
13,Criminal and Civil Enforcement,"December 18, 2017",U.S. Attorney,Western District of Virginia,0,Dillwyn Couple Indicted on Federal Health Care Fraud Charges,"Charlottesville, VIRGINIA - A federal grand jury, sitting in the United States District Court for the Western District of Virginia in Charlottesville, have indicted a husband and wife and charged them with a variety of crimes related to health care fraud, United States Attorney Rick A. Mountcastle announced. ",https://www.justice.gov/usao-wdva/pr/dillwyn-couple-indicted-federal-health-care-fraud-charges
14,Criminal and Civil Enforcement,"December 15, 2017",U.S. Attorney,Western District of Pennsylvania,0,New Castle Doctor Charged with Distributing Medications Outside the Course of Professional Practice,"PITTSBURGH - On Dec. 13, 2017, a resident of New Castle, Pa., was indicted by a federal grand jury in Pittsburgh on charges of violating federal narcotics laws, Acting United States Attorney Soo C. Song announced today.",https://www.justice.gov/usao-wdpa/pr/new-castle-doctor-charged-distributing-medications-outside-course-professional-practice
15,Criminal and Civil Enforcement,"December 15, 2017",U.S. Department of Justice,,1,Former Florida State Health Care Administration Official Sentenced to More Than Four Years in Prison for Accepting Bribes,A former employee of Florida's Agency for Health Care Administration (AHCA) was sentenced today to 57 months in prison for accepting bribes in exchange for providing confidential information about health care facilities that received Medicare and Medicaid funds.,https://www.justice.gov/opa/pr/former-florida-state-health-care-administration-official-sentenced-more-four-years-prison
16,Criminal and Civil Enforcement,"December 14, 2017",U.S. Department of Justice,,0,DaVita Rx Agrees to Pay $63.7 Million to Resolve False Claims Act Allegations,"DaVita Rx LLC, a nationwide pharmacy that specializes in serving patients with severe kidney disease, agreed to pay a total of $63.7 million to resolve False Claims Act allegations relating to improper billing practices and unlawful financial inducements to federal healthcare program beneficiaries, the Justice Department announced today.  DaVita Rx is based in Coppell, Texas.",https://www.justice.gov/opa/pr/davita-rx-agrees-pay-637-million-resolve-false-claims-act-allegations
17,Criminal and Civil Enforcement,"December 14, 2017",U.S. Attorney,Southern District of Mississippi,0,Mental Health Facility to Pay Almost $7 Million to Resolve Fraud Allegations,"Jackson, Miss - Region 8 Mental Health Services has agreed to pay the United States government in excess of $6.93 million under the False Claims Act to resolve allegations that it was paid for services that it either did not provide or that were not provided by qualified individuals as part of its preschool Day Treatment program, announced United States Attorney Mike Hurst and Derrick Jackson, Special Agent in Charge, Department of Health and Human Services, Office of Inspector General. Today's announcement is believed to be the largest False Claims Act healthcare settlement in the history of the State of Mississippi.",https://www.justice.gov/usao-sdms/pr/mental-health-facility-pay-almost-7-million-resolve-fraud-allegations
18,Criminal and Civil Enforcement,"December 13, 2017",U.S. Attorney,District of Columbia,0,Owner of Durable Medical Equipment Company Sentenced to Two Years in Prison for Health Care Fraud,"WASHINGTON - Emeka H. Chijioke, 41, formerly of Atlanta, Ga., and Nigeria, was sentenced today to two years in prison on a federal charge stemming from a scheme in which he defrauded the District of Columbia's Medicaid program out of more than $500,000.",https://www.justice.gov/usao-dc/pr/owner-durable-medical-equipment-company-sentenced-two-years-prison-health-care-fraud
19,Criminal and Civil Enforcement,"December 12, 2017",U.S. Department of Justice,,0,21st Century Oncology to Pay $26 Million to Settle False Claims Act Allegations,"21st Century Oncology Inc. and certain of its subsidiaries and affiliates have agreed to pay $26 million to the government to resolve a self-disclosure relating to the submission of false attestations regarding the company's use of electronic health records software and separate allegations that they violated the False Claims Act by submitting, or causing the submission of, claims for certain services provided pursuant to referrals from physicians with whom they had improper financial relationships.",https://www.justice.gov/opa/pr/21st-century-oncology-pay-26-million-settle-false-claims-act-allegations
20,Criminal and Civil Enforcement,"December 12, 2017",U.S. Attorney,District of Nevada,0,Nevada Cardiologist Arrested For Unlawful Distribution of Prescription Opioids And Health Care Fraud,"RENO, Nev. - An Elko, Nevada cardiologist was arrested today on 39-charges of unlawful distribution of prescription opioids and Medicare and Medicaid fraud, announced Attorney General Jeff Sessions, Acting U.S. Attorney Steven W. Myhre for the District of Nevada, Special Agent in Charge Aaron C. Rouse for the FBI's Las Vegas office, Special Agent in Charge David J. Downing for the DEA's Los Angeles field office, and Special Agent in Charge Christian Schrank for the Office of Inspector General of the U.S. Department of Health and Human Services Office Los Angeles Region.",https://www.justice.gov/usao-nv/pr/nevada-cardiologist-arrested-unlawful-distribution-prescription-opioids-and-health-care
21,Criminal and Civil Enforcement,"December 12, 2017",U.S. Attorney,Eastern District of Texas,0,East Texas Imaging Companies and Owners Resolve Swapping and Medicare Fraud Allegations,"PLANO, Texas -  Multiple mobile imaging companies, along with their owners Dennis Whitsell and Jonathan Graham Lane, will pay the United States $300,000 after improperly billing Medicare for transportation charges related to portable x-ray services, announced Acting United States Attorney Brit Featherston.  One of the companies also entered into a deferred prosecution agreement with the United States to resolve swapping allegations, which implicated the Anti-Kickback Statute.",https://www.justice.gov/usao-edtx/pr/east-texas-imaging-companies-and-owners-resolve-swapping-and-medicare-fraud-allegations
22,Criminal and Civil Enforcement,"December 11, 2017",U.S. Attorney,Middle District of Alabama,0,"Another Montgomery ""Pill Mill"" Doctor Pleads Guilty to Drug Distribution and Money Laundering Charges","Montgomery, Ala. -    On Friday, December 8, 2017, Dr. Shepherd A. Odom, 78, of Alexander City, Alabama, pleaded guilty to charges of drug distribution and conspiracy to commit money laundering, announced United States Attorney Louis V. Franklin, Sr.  Dr. Odom's guilty plea was a part of the ongoing investigation and prosecution of those involved in operating a ""pill mill"" through the Family Practice medical office located at 4143 Atlanta Highway in Montgomery, Alabama.",https://www.justice.gov/usao-mdal/pr/another-montgomery-pill-mill-doctor-pleads-guilty-drug-distribution-and-money
23,Criminal and Civil Enforcement,"December 8, 2017",U.S. Department of Justice,,1,Owner of Home Health Agency Sentenced in Absentia to 80 Years in Prison for Involvement in $13 Million Medicare Fraud Conspiracy and for Filing Fraudulent Tax Returns,The owner of a Houston home health agency was sentenced today to 80 years in prison for his role in a $13 million Medicare fraud scheme and for filing false tax returns.,https://www.justice.gov/opa/pr/owner-home-health-agency-sentenced-absentia-80-years-prison-involvement-13-million-medicare
24,Criminal and Civil Enforcement,"December 8, 2017",U.S. Attorney,District of Connecticut,0,"Substance Abuse Treatment Provider and CEO Pay More Than $800,000 to Settle Improper Billing Allegations","United States Attorney John H. Durham and Connecticut Attorney General George Jepsen today announced that APT FOUNDATION, INC. and its Chief Executive Officer, LYNN MADDEN, have entered into a civil settlement agreement with the federal and state governments in which they will pay $883,859 to resolve allegations that they caused overpayments to be paid by the Connecticut Medicaid Program.",https://www.justice.gov/usao-ct/pr/substance-abuse-treatment-provider-and-ceo-pay-more-800000-settle-improper-billing
25,Criminal and Civil Enforcement,"December 7, 2017",U.S. Attorney,Eastern District of Missouri,0,"Local Chiropractor and Wife, and One Police Officer Plead Guilty to Federal Charges","St. Louis, MO - Police Officer Terri Owens of the St. Louis Metropolitan Police Department (SLMPD); Dr. Mitchell Davis, a St. Louis chiropractor; and his wife Galina Davis, all pled guilty today to federal charges arising out of a scheme to obtain un-redacted accident reports for use in Dr. Davis's practice.",https://www.justice.gov/usao-edmo/pr/local-chiropractor-and-wife-and-one-police-officer-plead-guilty
26,Criminal and Civil Enforcement,"December 7, 2017",U.S. Attorney,Southern District of West Virginia,0,Charleston dentist sentenced to five years in federal prison for health care fraud,"CHARLESTON, W.Va. - A Charleston dentist who falsely billed West Virginia Medicaid and West Virginia Medicaid Managed Care Organizations (MCOs) for more than $700,000 was sentenced today to five years in federal prison, announced United States Attorney Carol Casto. Antoine Skaff, 58, previously pleaded guilty to health care fraud. Skaff also previously entered into a civil settlement with the U.S. Attorney's Office, the Office of Inspector General for the U.S. Department of Health and Human Services, the West Virginia Department of Health and Human Resources (DHHR), DHHR's Bureau for Medical Services, and the West Virginia Medicaid Fraud Control Unit, in which he agreed to pay treble damages of $2.2 million, or three times the loss suffered by West Virginia Medicaid.",https://www.justice.gov/usao-sdwv/pr/charleston-dentist-sentenced-five-years-federal-prison-health-care-fraud
27,Criminal and Civil Enforcement,"December 7, 2017",U.S. Attorney,Northern District of Texas,0,Federal Grand Jury Charges Grand Prairie Husband and Wife for Medicare Fraud,"DALLAS - On December 6, 2017, a husband and wife were indicted on charges that they submitted false and fraudulent claims for home health services and defrauded Medicare of more than $3.4 million, announced U.S. Attorney Erin Nealy Cox of the Northern District of Texas.",https://www.justice.gov/usao-ndtx/pr/federal-grand-jury-charges-grand-prairie-husband-and-wife-medicare-fraud
28,Criminal and Civil Enforcement,"December 6, 2017",U.S. Department of Justice,,1,Former Owners of Sleep Study Clinics in Northern Virginia and Maryland Charged With Health Care Fraud and Tax Evasion,An indictment was unsealed today charging two individuals with leading a multi-million dollar health care fraud and tax evasion scheme.,https://www.justice.gov/opa/pr/former-owners-sleep-study-clinics-northern-virginia-and-maryland-charged-health-care-fraud
29,Criminal and Civil Enforcement,"December 6, 2017",U.S. Attorney,District of New Jersey,0,"Passaic County, New Jersey, Man Sentenced to 37 Months in Prison for Taking Bribes for Referring Tests to New Jersey Clinical Lab","NEWARK, N.J. - An internal medicine doctor with a practice in West New York, New Jersey, was sentenced today to 37 months in prison for accepting bribes in exchange for test referrals as part of a long-running scheme operated by Biodiagnostic Laboratory Services LLC (BLS), of Parsippany, N.J., its president and numerous associates, Acting U.S. Attorney William E. Fitzpatrick announced. ",https://www.justice.gov/usao-nj/pr/passaic-county-new-jersey-man-sentenced-37-months-prison-taking-bribes-referring-tests
30,Criminal and Civil Enforcement,"December 5, 2017",U.S. Attorney,Middle District of Alabama,0,"One Physician and Three Nurse Practitioners Charged for Participating in the Operation of a Montgomery ""Pill Mill""","Montgomery, Ala. -    On Tuesday, December 5, 2017, four individuals were arrested after being indicted by a federal grand jury for their role in operating a ""pill mill,"" out of a Montgomery, Alabama medical office, announced United States Attorney Louis V. Franklin, Sr. A ""pill mill"" is a medical clinic that is dispensing controlled substances inappropriately, unlawfully, and for non-medical reasons.",https://www.justice.gov/usao-mdal/pr/one-physician-and-three-nurse-practitioners-charged-participating-operation-montgomery
31,Criminal and Civil Enforcement,"December 4, 2017",U.S. Attorney,Northern District of Texas,0,Dallas-Based Physician-Owned Hospital to Pay $7.5 Million to Settle Allegations of Paying Kickbacks to Physicians in Exchange for Surgical Referrals ,"WASHINGTON - Pine Creek Medical Center LLC (""Pine Creek""), a physician-owned hospital serving the Dallas/Fort Worth area, has agreed to pay $7.5 million to resolve claims that it violated the False Claims Act by paying physicians kickbacks in the form of marketing services in exchange for surgical referrals, the Department of Justice announced today. ",https://www.justice.gov/usao-ndtx/pr/dallas-based-physician-owned-hospital-pay-75-million-settle-allegations-paying
32,Criminal and Civil Enforcement,"December 4, 2017",U.S. Department of Justice,,0,Owner of Michigan Home Health Agency Convicted in $1.6 Million Healthcare Fraud Scheme,"A federal jury found a Detroit home health agency owner guilty today for her role in a scheme involving approximately $1.6 million in fraudulent Medicare claims for home health services that were procured through the payment of kickbacks, and that were medically unnecessary and not provided. ",https://www.justice.gov/opa/pr/owner-michigan-home-health-agency-convicted-16-million-healthcare-fraud-scheme
33,Criminal and Civil Enforcement,"December 1, 2017",U.S. Attorney,Middle District of Florida,0,Podiatrists Plead Guilty To Fraud,"Jacksonville, Florida - Acting United States Attorney W. Stephen Muldrow announces that William Danzeisen (60, Ponte Vedra Beach), a licensed podiatrist, and Sachin Brahmbhatt (37, Jacksonville), an unlicensed podiatrist, have pleaded guilty to theft of government property. Each faces a maximum penalty of 10 years in federal prison. The sentencing hearings have been set for January 30, 2018.",https://www.justice.gov/usao-mdfl/pr/podiatrists-plead-guilty-fraud
34,Criminal and Civil Enforcement,"December 1, 2017",U.S. Attorney,Middle District of Florida,0,Sarasota Physician Agrees To Pay $1.95 Million To Resolve False Claims Act Allegations Regarding Unnecessary Ultrasounds,"Tampa, FL - Acting United States Attorney W. Stephen Muldrow announces that Dr. Arthur S. Portnow, the owner and operator of Arthur S. Portnow, P.A., d/b/a Apple Medical and Cardiovascular Group, d/b/a Apple Medical Group (collectively, Dr. Portnow) has agreed to pay $1.95 million to resolve allegations that he and his practice violated the False Claims Act by knowingly seeking reimbursement for medically unnecessary ultrasound tests that were performed on Medicare beneficiaries.",https://www.justice.gov/usao-mdfl/pr/sarasota-physician-agrees-pay-195-million-resolve-false-claims-act-allegations
35,Criminal and Civil Enforcement,"December 1, 2017",U.S. Attorney,District of Minnesota,0,"Local Dermatologist Pays $850,000 To Settle False Claims Act Allegations","Acting United States Attorney Gregory G. Brooker today announced that Skin Care Doctors, P.A. and its founder and CEO, Michael J. Ebertz, M.D. have agreed to pay $850,000 to the United States to resolve allegations of false claims submitted for certain dermatology procedures in violation of the False Claims Act (""FCA"").",https://www.justice.gov/usao-mn/pr/local-dermatologist-pays-850000-settle-false-claims-act-allegations
36,Criminal and Civil Enforcement,"December 1, 2017",U.S. Attorney,Middle District of Pennsylvania,0,Doctor Indicted On Heath Care Fraud And Opioid Diversion Charges,"HARRISBURG - The United States Attorney's Office for the Middle District of Pennsylvania announced today that Charles J. Gartland, D.O., age 59, of Cochranville, Pennsylvania, was indicted on November 29, 2017, by a federal grand jury on health care fraud and opioid diversion charges.",https://www.justice.gov/usao-mdpa/pr/doctor-indicted-heath-care-fraud-and-opioid-diversion-charges
37,Criminal and Civil Enforcement,"December 1, 2017",U.S. Attorney,Western District of North Carolina,0,School Counselor Sentenced To Two Years In Prison For Defrauding North Carolina Medicaid,"ASHEVILLE, N.C. -  Joseph Frank Korzelius, 47, of Tryon, N.C. was sentenced yesterday to 24 months in prison for fraudulently billing Medicaid for more than $450,000 in false claims for mental and behavioral health services he did not provide, announced R. Andrew Murray, U.S. Attorney for the Western District of North Carolina.  In addition to the prison term imposed, U.S. District Judge Martin Reidinger ordered Korzelius to serve three years of supervised release and to pay $436,229.08 as restitution to Vaya Health, the administrator of Medicaid funds in Western North Carolina.",https://www.justice.gov/usao-wdnc/pr/school-counselor-sentenced-two-years-prison-defrauding-north-carolina-medicaid
38,Criminal and Civil Enforcement,"November 30, 2017",U.S. Attorney,District of South Carolina,0,Wellford Woman Pleads Guilty to Forging Prescriptions,"Columbia, South Carolina ---- United States Attorney Beth Drake stated today that Felicia L. Prysock, age 41, of Wellford, South Carolina, pled guilty to Aggravated Identity Theft, a violation of Title 18, United States Code, � 1028A; and, Obtaining a Controlled Substance by Fraud, a violation of Title 21, United States Code, � 843(a)(3). Chief Judge Terry L. Wooten presided at the hearing and will sentence Prysock on February 27, 2018.   ",https://www.justice.gov/usao-sc/pr/wellford-woman-pleads-guilty-forging-prescriptions
39,Criminal and Civil Enforcement,"November 30, 2017",U.S. Attorney,Southern District of New York,0,Dentist And Others Charged In Medicaid Health Care Fraud Scheme At Upper Manhattan Dental Clinic,"Joon H. Kim, the Acting United States Attorney for the Southern District of New York, and Scott J. Lampert, the Special Agent in Charge of the New York Regional Office of the United States Department of Health and Human Services Office of Inspector General (""HHS-OIG""), announced the arrests of MEHMET DIKENGIL, ANNA JONES, and LUIS OMAR VARGAS for their participation in a scheme to defraud Medicaid of more than $400,000.  DIKENGIL, the owner of Dental Express Broadway, P.C., a dental clinic located in upper Manhattan, employed JONES, an officer manager, and VARGAS, an unlicensed dental provider, in furtherance of the health care fraud, which involved billing Medicaid for dental services that were not provided to patients.  DIKENGIL and VARGAS were arrested this morning in New Jersey.  JONES was arrested this morning in Queens, New York.  The defendants will be presented later today in Manhattan federal court before Chief Magistrate Judge Debra Freeman.",https://www.justice.gov/usao-sdny/pr/dentist-and-others-charged-medicaid-health-care-fraud-scheme-upper-manhattan-dental
40,Criminal and Civil Enforcement,"November 28, 2017",U.S. Attorney,Middle District of Alabama,0,"Montgomery ""Pill Mill"" Doctor Pleads Guilty to Drug Distribution, Health Care Fraud, and Money Laundering Charges","Montgomery, Ala. -    On Tuesday, November 28, 2017, Dr. Gilberto Sanchez, 56, of Cecil, Alabama, pleaded guilty to drug distribution conspiracy, health care fraud, and money laundering charges, announced United States Attorney Louis V. Franklin, Sr. from the Middle District of Alabama.",https://www.justice.gov/usao-mdal/pr/montgomery-pill-mill-doctor-pleads-guilty-drug-distribution-health-care-fraud-and-money
41,Criminal and Civil Enforcement,"November 28, 2017",U.S. Attorney,Eastern District of California,0,CVC Heart Center to Pay $1.2 M to Settle Allegations of Billing Health Care Programs for Medically Unnecessary Nuclear Stress Tests,"FRESNO, Calif. - Cardiovascular Consultants Heart Center (CVC Heart Center), a cardiology clinic with offices in Fresno and Clovis, and its shareholder physicians - Dr. Kevin Boran, Dr. Michael Gen, Dr. Rohit Sundrani, Dr. Donald Gregory, and Dr. William Hanks - will pay $1.2 million to resolve federal and state False Claims Act allegations that they improperly performed and billed federal and state health care programs for medically unnecessary cardiovascular diagnostic procedures, U.S. Attorney Phillip A. Talbert announced.",https://www.justice.gov/usao-edca/pr/cvc-heart-center-pay-12-m-settle-allegations-billing-health-care-programs-medically
42,Criminal and Civil Enforcement,"November 28, 2017",U.S. Attorney,Central District of California,1,Former Employees of Southern California Ambulance Company and Dialysis Center Plead Guilty to Medicare Fraud Charges,WASHINGTON - A former employee of a Southern California ambulance company and a former employee of a Los Angeles dialysis treatment center both pleaded guilty today to fraud charges for their roles in a fraud scheme that resulted in more than $6.6 million in fraudulent claims to Medicare.  Three other individuals charged in the case previously pleaded guilty. ,https://www.justice.gov/usao-cdca/pr/former-employees-southern-california-ambulance-company-and-dialysis-center-plead-guilty
43,Criminal and Civil Enforcement,"November 28, 2017",U.S. Attorney,Southern District of New York,0,Acting Manhattan U.S. Attorney Announces Criminal And Civil Charges Against Prominent Researcher For Theft Of Government Funds And Other Offenses,"Joon H. Kim, the Acting United States Attorney for the Southern District of New York, and Scott J. Lampert, the Special Agent in Charge of the New York Office of the U.S. Department of Health and Human Services' Office of Inspector General (""HHS-OIG""), announced today the filing of criminal and civil charges against ALEXANDER NEUMEISTER (""NEUMEISTER""), a prominent researcher into neurological disorders who, at all times relevant to the charges, was a professor of psychology at a New York City medical school (the ""School"").",https://www.justice.gov/usao-sdny/pr/acting-manhattan-us-attorney-announces-criminal-and-civil-charges-against-prominent
44,Criminal and Civil Enforcement,"November 27, 2017",U.S. Department of Justice,,0,Former Employees of Southern California Ambulance Company and Dialysis Center Plead Guilty to Medicare Fraud Charges,A former employee of a Southern California ambulance company and a former employee of a Los Angeles dialysis treatment center both pleaded guilty today to fraud charges for their roles in a fraud scheme that resulted in more than $6.6 million in fraudulent claims to Medicare.  Three other individuals charged in the case previously pleaded guilty.,https://www.justice.gov/opa/pr/former-employees-southern-california-ambulance-company-and-dialysis-center-plead-guilty
45,Criminal and Civil Enforcement,"November 22, 2017",U.S. Department of Justice,,0,Former General Counsel of Company That Operates Health Maintenance Organizations in Several States Sentenced to Prison for Role in $35 Million Health Care Fraud Scheme ,The former general counsel of a company that operates health maintenance organizations in several states was sentenced to six months in prison today for his role in a $35 million health care fraud scheme.,https://www.justice.gov/opa/pr/former-general-counsel-company-operates-health-maintenance-organizations-several-states
46,Criminal and Civil Enforcement,"November 21, 2017",U.S. Department of Justice,,1,Miami-Area Man Pleads Guilty for Role in $63 Million Health Care Fraud Scheme,"A Miami-area, Florida man pleaded guilty today for his role in a $63 million health care fraud scheme involving a now-defunct community mental health center located in Miami that purported to provide partial hospitalization program (PHP) services to individuals suffering from mental illness.",https://www.justice.gov/opa/pr/miami-area-man-pleads-guilty-role-63-million-health-care-fraud-scheme
47,Criminal and Civil Enforcement,"November 21, 2017",U.S. Department of Justice,,0,Owner of Two Miami Home Health Agencies Sentenced to More Than Six Years in Prison for Role in $74 Million Medicare Fraud Conspiracy,The owner and operator of two defunct Miami home health agencies was sentenced today to 80 months in prison for her role in a $74 million conspiracy to defraud the Medicare program.,https://www.justice.gov/opa/pr/owner-two-miami-home-health-agencies-sentenced-more-six-years-prison-role-74-million-medicare
