,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
10,Criminal and Civil Enforcement,"December 14, 2011",U.S. Department of Justice,,-999,Owners of Houston Mental Health Company and Assisted Living Facility Indicted for Alleged Roles in $90 Million Medicare Fraud Scheme,"WASHINGTON - Two owners of a Houston mental health care company, Spectrum Care P.A., and the owner of a Houston assisted living facility were arrested today on charges related to their alleged participation in a $90 million Medicare fraud scheme, announced the Department of Justice, the Department of Health and Human Services and the FBI.",https://www.justice.gov/opa/pr/2011/December/11-crm-1639.html
11,Criminal and Civil Enforcement,"December 14, 2011",U.S. Attorney,Eastern District of Pennsylvania,-999,Philadelphia Doctor Charged With Running Pill Mill,"PHILADELPHIA - A 23-count Indictment was returned and four Informations were unsealed today charging a total of eight defendants, including Philadelphia physician Dr. Kermit B. Gosnell and members of his former staff, in a drug conspiracy case. Gosnell is charged with illegally prescribing highly-addictive painkillers and sedatives outside the usual course of professional practice and not for a legitimate medical purpose, along with related charges.",https://www.justice.gov/usao/pae/News/2011/Dec/gosnell_release.htm
12,Criminal and Civil Enforcement,"December 14, 2011",U.S. Attorney,District of Arizona News Release,-999,Pain Management Doctor and Clinic Administrator Indicted On 130 Counts,"PHOENIX- A federal grand jury in Phoenix returned a 130 count indictment against Angelo Chirban, 62, and Marilyn Chirban, 60, of Queen Creek, Arizona, for Conspiracy to Illegally Distribute Controlled Substances, Illegal Distribution of Controlled Substances, Health Care Fraud Conspiracy, Health Care Fraud, and Transactional Money Laundering. ",https://www.justice.gov/usao/az/press_releases/2011/PR_12142011_Chirban.html
13,Criminal and Civil Enforcement,"December 12, 2011",,,-999,"Co-owners of Pocatello Physical Therapy, P.A. Sentenced in Federal Court","POCATELLO - The co-owners of Pocatello Physical Therapy, P.A., were sentenced in U.S. District Court today for altering records in a federal health care audit, U.S. Attorney Wendy J. Olson announced. Dan DesFosses, 65, and Colin ""Ric"" Benedetti, 58, both of Pocatello, appeared before U.S. District Judge Edward J. Lodge at the federal courthouse. DesFosses and Benedetti were each sentenced to three years of probation. DesFosses was fined $1,000 and ordered to pay $9,757.66 in restitution. Benedetti was ordered to pay $2,442 in restitution. Both will be required to do 300 hours of community service.",https://www.justice.gov/usao/id/news/2011/dec/pocatellophysicaltherapy12122011.html
14,Criminal and Civil Enforcement,"December 13, 2011",U.S. Attorney,District of New Jersey,-999,"Fourteen New Jersey Health Care Providers Arrested, Charged With Taking Cash Payments for Patient Referrals","NEWARK, N.J. - Thirteen New Jersey doctors and a nurse practitioner are charged in a cash-for tests referral scheme for allegedly taking illegal kickback payments to refer patients to an Orange, N.J., medical testing facility, New Jersey U.S. Attorney Paul J. Fishman and U.S. Department of Health and Human Services, Office of Inspector General Special Agent in Charge Tom O'Donnell announced.",https://www.justice.gov/usao/nj/Press/files/Orange%20MRI%20News%20Release.html
15,Criminal and Civil Enforcement,"December 12, 2011",U.S. Attorney,Western District of Missouri News Release,-999,"KC Woman, St. Louis Man Plead Guilty To Medicaid Kickbacks","KANSAS CITY, Mo. - Beth Phillips, United States Attorney for the Western District of Missouri, announced that a Kansas City, Mo., woman and a St. Louis, Mo., man pleaded guilty in federal court today to kickbacks that were paid to refer Medicaid patients to a non-emergency medical transportation business.",https://www.justice.gov/usao/mow/news2011/broadway.ple.html
16,Criminal and Civil Enforcement,"December 12, 2011",U.S. Department of Justice,,-999,Minnesota-Based Medtronic Inc. Pays US $23.5 Million to Settle Claims That Company Paid Kickbacks to Physicians,"WASHINGTON - Medtronic Inc. of Fridley, Minn., has agreed to pay the United States $23.5 million to resolve allegations that it violated the False Claim Act by using physician payments related to post-market studies and device registries as kickbacks to induce doctors to implant the company's pacemakers and defibrillators, the Justice Department announced today. ",https://www.justice.gov/opa/pr/2011/December/11-civ-1623.html
17,Criminal and Civil Enforcement,"December 9, 2011",U.S. Attorney,Northern District of Georgia,-999,Atlanta Radiologist Sentenced to Prison,"ATLANTA, GA - RAJASHAHKER P. REDDY, 41, of Atlanta, Georgia, was sentenced to prison late yesterday by United States District Judge Orinda D. Evans on charges of health care fraud, wire fraud and mail fraud.",https://www.justice.gov/usao/gan/press/2011/12-09-11b.html
18,Criminal and Civil Enforcement,"December 8, 2011",U.S. Attorney,Middle District of Louisiana News Release,-999,"Guilty Pleas in Baton Rouge, Louisiana, To Charges of Health Care Fraud and Money Laundering","BATON ROUGE, LA - United States Attorney Donald J. Cazayoux, Jr. announced that SONYA LEWIS WILLIAMS, age 46, of Baton Rouge, Louisiana, pled guilty today before U.S. District Court Judge Frank J. Polozola to two counts of an indictment charging her with health care fraud and money laundering.",https://www.justice.gov/usao/lam/press/press1110.html#f12
19,Criminal and Civil Enforcement,"December 8, 2011",U.S. Attorney,Southern District of Texas,-999,Houston Federal Jury Returns Guilty Verdicts in Health Care Fraud Trial ,"HOUSTON - Kelvin Washington, 48, of Houston, has been convicted on all counts of health care fraud, conspiracy and violations of the anti-kickback statute charged against him, United States Attorney Kenneth Magidson announced today. The verdicts were returned less than an hour ago after six days of trial and three and a half hours of deliberation. ",https://www.justice.gov/usao/txs/1News/Releases/2011%20December/111208%20Washington.htm
20,Criminal and Civil Enforcement,"December 7, 2011",U.S. Attorney,Eastern District of California,-999,Two Healthcare Systems Pay $2.3 Million Collectively To Settle Overpayment Claims,"SACRAMENTO, Calif. - United States Attorney Benjamin B. Wagner announced that Catholic Healthcare West has paid $875,564 and Sutter Health Association has paid $1,433,509 to the United States to settle allegations that certain of their affiliate hospitals overcharged the government for infusion therapy and lithotripsy services.",https://www.justice.gov/usao/cae/news/docs/2011/12-07-11Settlement.html
21,Criminal and Civil Enforcement,"December 8, 2011",U.S. Department of Justice,,-999,Owner of Miami-Area Mental Health Company Sentenced to 35 Years in Prison for Orchestrating $205 Million Medicare Fraud Scheme,"WASHINGTON - The owner of a fraudulent Miami-area mental health care company, American Therapeutic Corporation (ATC), was sentenced today to 35 years in prison for orchestrating a $205 million Medicare fraud scheme, announced the Department of Justice, the FBI and the Department of Health and Human Services.",https://www.justice.gov/opa/pr/2011/December/11-crm-1604.html
22,Criminal and Civil Enforcement,"December 8, 2011",U.S. Attorney,District of New Jersey,-999,"Randolph, N.J., Otolaryngologist Pleads Guilty To Health Care Fraud","NEWARK, N.J. - A North Caldwell, N.J., doctor today admitted his role in defrauding Blue Cross Blue Shield of more than $725,000 by submitting false claims for services he never performed, U.S. Attorney Paul J. Fishman announced.","https://www.justice.gov/usao/nj/Press/files/Stein,%20Michael%20Plea%20News%20Release.html"
23,Criminal and Civil Enforcement,"December 8, 2011",U.S. Attorney,District of Maryland,-999,Gaithersburg Man Sentenced For Possessing Child Pornography,"Greenbelt, Maryland - Chief U.S. District Judge Deborah K. Chasanow sentenced Andrew Liang, age 26, of Gaithersburg, Maryland, today to a year and a day in prison followed by five years of supervised release for possessing child pornography. Chief Judge Chasanow ordered that Liang pay a fine of $10,000 and that upon his release from prison, Liang must register as a sex offender in the place where he resides, where he is an employee, and where he is a student, under the Sex Offender Registration and Notification Act (SORNA).",https://www.justice.gov/usao/md/Public-Affairs/press_releases/press08/GaithersburgManSentencedforPossessingChildPornography.html
24,Criminal and Civil Enforcement,"December 7, 2011",U.S. Attorney,Central District of California,-999,Shield Healthcare Pays $5 Million to Resolve 'Whistleblower' Lawsuit Alleging It Overbilled Medi-Cal Program for Incontinence Supplies,"Santa Ana, California - Shield Healthcare, a medical supply provider based in Santa Clarita, has paid the United States and the State of California a total of $5 million to resolve a ""whistleblower"" lawsuit alleging that the company submitted inflated bills to California's Medicaid program, Medi-Cal.",https://www.justice.gov/usao/cac/Pressroom/2011/170.html
25,Criminal and Civil Enforcement,"December 7, 2011",U.S. Attorney,Southern District of Texas,-999,"Palmview, Texas, Siblings Convicted of Health Care Fraud Conspiracy","McALLEN, Texas - A co-owner and manager of a McAllen-area durable medical equipment (DME) business have both pleaded guilty to conspiracy to commit health care fraud for their roles in a scheme to defraud Medicare and Medicaid through fraudulent billings for power wheelchairs, United States Attorney Kenneth Magidson announced today.",https://www.justice.gov/usao/txs/1News/Releases/2011%20December/111207%20Alaniz.html
26,Criminal and Civil Enforcement,"December 6, 2011",U.S. Department of Justice,,-999,Detroit-Area Clinic Owner Pleads Guilty in Connection with Medicare Fraud Scheme,"WASHINGTON - A clinic owner pleaded guilty today for her participation in a Detroit-area Medicare fraud scheme, announced the Department of Justice, the FBI and the Department of Health and Human Services.",https://www.justice.gov/opa/pr/2011/December/11-crm-1587.html
27,Criminal and Civil Enforcement,"December 6, 2011",U.S. Department of Justice,,-999,Owners of Houston Health Care Company Sentenced to Prison for Medicare Fraud,"WASHINGTON - Two owners of a Houston durable medical equipment (DME) company were each sentenced to prison today for their roles in a Medicare fraud scheme, announced the Department of Justice, the FBI and the Department of Health and Human Services",https://www.justice.gov/opa/pr/2011/December/11-crm-1585.html
28,Criminal and Civil Enforcement,"December 6, 2011",U.S. Department of Justice,,-999,Doctor and Two Nurses Sentenced to Prison for Roles in $25 Million Miami Health Care Fraud Scheme,"WASHINGTON - Two nurses and a doctor were sentenced yesterday in Miami federal court for their participation in a $25 million home health Medicare fraud scheme, announced the Department of Justice, the FBI and the Department of Health and Human Services.",https://www.justice.gov/opa/pr/2011/December/11-crm-1582.html
29,Criminal and Civil Enforcement,"December 6, 2011",U.S. Department of Justice,,-999,St. Louis-Based KV Pharmaceutical to Pay $17 Million to Settle False Claims Allegations,"WASHINGTON - KV Pharmaceutical Company, which was the St. Louis-based parent company of now-defunct Ethex Corporation, will pay $17 million to resolve False Claims Act allegations that Ethex failed to advise the Centers for Medicare and Medicaid Services (CMS) that two unapproved products did not qualify for coverage under federal health care programs, the Justice Department announced today. Ethex is alleged to have submitted false quarterly reports to the government related to a pair of drugs, Nitroglycerin Extended Release Capsules (Nitroglycerin ER) and Hyoscyamine Sulfate Extended Release Capsules (Hyoscyamine ER).",https://www.justice.gov/opa/pr/2011/December/11-civ-1579.html
30,Criminal and Civil Enforcement,"December 2, 2011",U.S. Department of Justice,,-999,Detroit-Area Clinic Owner Sentenced to 78 Months in Prison for Role in $9.1 Million Medicare Fraud Scheme,"WASHINGTON - Joaquin Tasis was sentenced today to 78 months in prison for his role in a $9.1 million Detroit-area Medicare fraud scheme, announced the Department of Justice, the FBI and the Department of Health and Human Services.",https://www.justice.gov/opa/pr/2011/December/11-crm-1573.html
31,Criminal and Civil Enforcement,"December 2, 2011",U.S. Attorney,Eastern District of Virginia,-999,Woodbridge Woman Sentenced to 51 Months for Defrauding Medicaid of Nearly $1 Million,"ALEXANDRIA, Va. - Yanick Pierre, 51, of Woodbridge, Va., was sentenced today to 51 months in prison, followed by a three-year term of supervised release, for fraudulently billing Medicaid nearly $1 million from August 2008 to May 2010.",https://www.justice.gov/usao/vae/news/2011/12/20111202pierrenr.html
32,Criminal and Civil Enforcement,"December 2, 2011",U.S. Attorney,District of Massachusetts,-999,Dorchester Pharmacist Sentenced for Medicaid Fraud,"BOSTON - A Dorchester pharmacist was sentenced yesterday in federal court for conspiracy to defraud the United States government by submitting false claims to Medicaid, a federally-funded program.",https://www.justice.gov/usao/ma/news/2011/December/McGeeErnestSentencingPR.html
33,Criminal and Civil Enforcement,"December 1, 2011",U.S. Attorney,Middle District of Pennsylvania,-999,Pennsylvania Hospice to Pay U.S. $10.56 Million Settlement,"The United States Attorney's Office for the Middle District of Pennsylvania, and the U.S. Department of Health and Human Services, Office of the Inspector General, announced today that Diakon Lutheran Social Ministries d/b/a Diakon Hospice Saint John (Diakon) has agreed to resolve its liability for violations of the False Claims Act (FCA) by paying the United States $10.56 million.",https://www.justice.gov/usao/pam/news/2011/Diakon_12_01_2011.htm
34,Criminal and Civil Enforcement,"November 30, 2011",U.S. Department of Justice,,-999,"Pompano Beach, Fla.-Area Assisted Living Facility Owner Pleads Guilty to Fraud and Kickback Scheme","WASHINGTON - The owner and operator of a Pompano Beach, Fla.-area assisted living facility pleaded guilty today for his role in a Medicare fraud kickback scheme that funneled patients through a fraudulent mental health company and a Medicaid fraud scheme that billed for assisted living services that were never provided, announced the Department of Justice, the FBI, the Department of Health and Human Services (HHS) and the Medicaid Fraud Control Unit (MFCU) of the Florida Office of the Attorney General.",https://www.justice.gov/opa/pr/2011/November/11-crm-1553.html
35,Criminal and Civil Enforcement,"November 29, 2011",U.S. Attorney,Southern District of Texas,-999,Local Music Producer and Club Owner Convicted on Multiple Federal Charges,"HOUSTON - Julian Kimble, 46, has pleaded guilty to conspiracy to commit healthcare fraud, conspiracy to commit money laundering and tax evasion, United States Attorney Kenneth Magidson announced today. Kimble is the owner of Pearl Records and Pearl Entertainment and investor in Grooves Restaurant & Lounge.",https://www.justice.gov/usao/txs/1News/Releases/2011%20November/111129%20Kimble.html
36,Criminal and Civil Enforcement,"November 29, 2011",U.S. Department of Justice,,-999,Patient Recruiter Pleads Guilty in Connection with $5.4 Million Medicare Fraud Scheme in Detroit,"WASHINGTON - A patient recruiter pleaded guilty today for his participation in a Medicare fraud scheme operated out of three Detroit-area health care clinics, announced the Department of Justice, the FBI and the Department of Health and Human Services (HHS).",https://www.justice.gov/opa/pr/2011/November/11-atj-1549.html
37,Criminal and Civil Enforcement,"November 29, 2011",U.S. Department of Justice,,-999,Owner of Houston Health Care Company Pleads Guilty to Defrauding Medicare,"WASHINGTON - The owner of a Houston health care company pleaded guilty today in connection with a Medicare fraud scheme involving durable medical equipment (DME), announced the Department of Justice, the FBI and the Department of Health and Human Services (HHS).",https://www.justice.gov/opa/pr/2011/November/11-crm-1545.html
38,Criminal and Civil Enforcement,"November 28, 2011",U.S. Attorney,Eastern District of Michigan,-999,"Southfield Family Practice Doctor, Dr. Gwendolyn Washington, Sentenced To 120 Months For Public Corruption, Illegal Prescription Drug Trafficking And Health Care Fraud","Dr. Gwendolyn Washington, M.D., age 67, was sentenced today to 120 months imprisonment for public corruption, health care fraud, and conspiring to illegally distribute prescription drugs, United States Attorney Barbara L. McQuade announced. McQuade was joined in the announcement by Andrew G. Arena, Special Agent in Charge, Federal Bureau of Investigation, Detroit Field Division and Lamont Pugh, III, Special Agent in Charge, Department of Health and Human Services, Office of Inspector General. Dr. Washington was sentenced by the Honorable Paul D. Borman.",https://www.justice.gov/usao/mie/news/2011/2011_11_28_gwashington.html
39,Criminal and Civil Enforcement,"November 22, 2011",U.S. Department of Justice,,-999,Detroit-Area Foot Doctor Pleads Guilty to Medicare Fraud Scheme,"WASHINGTON - A Detroit-area foot doctor pleaded guilty today for his participation in a Medicare fraud scheme, announced the Department of Justice, FBI and the Department of Health and Human Services (HHS).",https://www.justice.gov/opa/pr/2011/November/11-crm-1530.html
40,Criminal and Civil Enforcement,"November 22, 2011",U.S. Department of Justice,,-999,U.S. Pharmaceutical Company Merck Sharp & Dohme to Pay Nearly One Billion Dollars Over Promotion of Vioxx®,"WASHINGTON - American pharmaceutical company Merck, Sharp & Dohme has agreed to pay $950 million to resolve criminal charges and civil claims related to its promotion and marketing of the painkiller Vioxx® (rofecoxib), the Justice Department announced today.    Under the terms of the resolution, Merck will plead guilty to a one-count information charging a single violation of the Food Drug and Cosmetic Act (FDCA) for introducing a misbranded drug, Vioxx�, into interstate commerce.   Under the terms of its plea agreement with the United States, Merck will plead guilty to a misdemeanor for its illegal promotional activity and will pay a $321,636,000 criminal fine.",https://www.justice.gov/opa/pr/2011/November/11-civ-1524.html
41,Criminal and Civil Enforcement,"November 22, 2011",U.S. Department of Justice,,-999,United States Files Complaint Against BestCare Laboratory Services Alleging False Claims for Medicare Funds,"WASHINGTON - The United States filed a complaint against BestCare Laboratories, Inc. and its founder and principal, Karim A. Maghareh, in the U.S. District Court for the Southern District of Texas, the Justice Department announced today.   The suit alleges that the defendants knowingly misrepresented the distances traveled by its lab technicians to artificially increase reimbursement from Medicare for mileage-based technician travel allowance fees.",https://www.justice.gov/opa/pr/2011/November/11-civ-1523.html
42,Criminal and Civil Enforcement,"November 21, 2011",U.S. Attorney,Southern District of Florida,-999,Miami Man Sentenced For Stealing Identity Information From DCF Computers For Use In Medicare Fraud Scam,"Wifredo A. Ferrer, United States Attorney for the Southern District of Florida, Henry Gutierrez, Postal Inspector in Charge, United States Postal Inspection Service, Miami Division, Vance Luce, Acting Special Agent in Charge, U.S. Secret Service, John V. Gillies, Special Agent in Charge, Federal Bureau of Investigation (FBI), Miami Field Office, and James K. Loftus, Director, Miami-Dade Police Department, announced today's sentencing of Yenky Sanchez, 25, of Miami, for conspiring to commit health care fraud, in violation of Title 18, United States Code, Section 1349; conspiring to commit authentication feature fraud, in violation of Title 18, United States Code, Sections 1028(a)(3) and (f); and aggravated identity theft, in violation of Title 18, United States Code, Section 1028A(a)(1). U.S. District Judge Cecilia M. Altonaga sentenced Sanchez to 65 months in prison, followed by three years of supervised release. Judge Altonaga also imposed a $5,000.00 fine.",https://www.justice.gov/usao/fls/PressReleases/111121-03.html
43,Criminal and Civil Enforcement,"November 21, 2011",U.S. Attorney,District of New Jersey,-999,Former Maxim Healthcare Services Senior Manager Sentenced to Prison for Health Care Fraud,"TRENTON, N.J. - A former senior manager and 13-year employee of Maxim Healthcare Services, Inc. (""Maxim""), was sentenced today to five months in prison and five months of home confinement with electronic monitoring for his involvement in the unlicensed operation of Maxim office that billed nearly a million dollars to government health care programs, J. Gilmore Childers, First Assistant U.S. Attorney announced.","https://www.justice.gov/usao/nj/Press/files/Shipman,%20Bryan%20Lee%20Sentencing%20News%20Release.html"
44,Criminal and Civil Enforcement,"November 17, 2011",U.S. Attorney,District of Rhode Island,-999,"Nationwide Supplier of Medical Equipment Pleads Guilty to Health Care Fraud, Money Laundering & Selling Adulterated and Misbranded Medical Devices","PROVIDENCE, R.I. - The owner of Planned Eldercare, a nationwide supplier of durable medical equipment located in Buffalo Grove, Ill., pled guilty today in U.S. District Court in Providence, R.I., to defrauding the Medicare program by targeting arthritic and/or diabetic Medicare beneficiaries, and ensuring that his company ordered and shipped medical equipment and supplies to Medicare beneficiaries that they did not order and/or were not medically necessary.",https://www.justice.gov/usao/ri/news/2011/Nov2011/winner.html
45,Criminal and Civil Enforcement,"November 17, 2011",U.S. Department of Justice,,-999,Houston Patient Recruiter Sentenced to 21 Months in Prison for Medicare Fraud Scheme Involving Claims of Hurricane Damage to Power Wheelchairs,"WASHINGTON - A patient recruiter for a Houston durable medical equipment (DME) company was sentenced today to 21 months in prison for her role in a health care fraud scheme involving power wheelchairs, announced the Department of Justice, FBI and the Department of Health and Human Services.",https://www.justice.gov/opa/pr/2011/November/11-crm-1508.html
46,Criminal and Civil Enforcement,"November 17, 2011",U.S. Attorney,Northern District of California,-999,Three Bay Area Residents Charged With Oxycodone Trafficking,"SAN FRANCISCO - A federal grand jury in San Francisco returned an indictment in which three Bay Area residents are charged variously with conspiracy; possession with intent to distribute oxycodone and oxymorphone; distribution of oxycodone and oxymorphone; and possession of a firearm by a felon, United States Attorney Melinda Haag announced. The prosecution is the result of a seven month, multi-district investigation by the Federal Bureau of Investigation, Drug Enforcement Agency, and Health and Human Services.",https://www.justice.gov/usao/can/press/2011/2011_11_17_three.charged.press.html
47,Criminal and Civil Enforcement,"November 17, 2011",U.S. Department of Justice,,-999,"Fort Lauderdale, Fla.-Area Assisted Living Facility Manager Pleads Guilty to Fraud and Kickback Scheme","WASHINGTON - The manager of a Fort Lauderdale, Fla.-area assisted living facility and owner of a purported community mental health center pleaded guilty yesterday for his role in a Medicare fraud kickback scheme that funneled patients through a fraudulent mental health company, American Therapeutic Corporation (ATC), announced the Department of Justice, FBI and Department of Health and Human Services.",https://www.justice.gov/opa/pr/2011/November/11-crm-1500.html
48,Criminal and Civil Enforcement,"November 16, 2011",U.S. Attorney,District of New Jersey,-999,Top New Jersey Prescriber of Drugs to Medicaid Patients Sentenced to 43 Months in Prison for Fraud Scheme Involving Fake Physicians,"NEWARK, N.J. - A doctor with a practice in Elizabeth, N.J., was sentenced today to 43 months in prison for operating a health care fraud scheme in which patients were exposed to treatment during 20,000 patient visits from individuals who made as little as $10 an hour to pose as licensed physicians, U.S. Attorney Paul J. Fishman announced.","https://www.justice.gov/usao/nj/Press/files/Masood,%20Yousuf%20Sentencing%20News%20Release.html"
49,Criminal and Civil Enforcement,"November 16, 2011",U.S. Attorney,Southern District of Texas,-999,Houston Man Arrested for Health Care Fraud,"HOUSTON - Endurance Iyamu, 47, of Houston, has been indicted and arrested for devising and executing a scheme to commit health care fraud, United States Attorney Kenneth Magidson announced today. Iyamu will appear for his arraignment and detention hearing on Friday, Nov. 18.",https://www.justice.gov/usao/txs/1News/Releases/2011%20November/111116%20Iyamu.htm
50,Criminal and Civil Enforcement,"November 16, 2011",U.S. Attorney,Southern District of Texas,-999,"Arrested in Florida, Couple to Appear in Houston on Charges of Bankruptcy Fraud","HOUSTON - Husband and wife Michael Giventer and Julia Shvabskaya have been arrested for devising and executing a scheme to commit bankruptcy fraud and defrauding several creditors in Texas and elsewhere, U.S. Attorney Kenneth Magidson announced today. Giventer and Shvabskaya orchestrated the formation of multiple business entities allegedly dedicated to providing healthcare services.",https://www.justice.gov/usao/txs/1News/Releases/2011%20November/111116%20Giventer%20and%20Shvabskaya.htm
51,Criminal and Civil Enforcement,"November 15, 2011",U.S. Attorney,Northern District of Texas,-999,Owner And Associates Of Euless Healthcare Corporation Arrested On Conspiracy And Health Care Fraud Charges,"DALLAS - Three defendants who have been charged in a federal indictment, unsealed today, with various offenses related to their involvement in the operation of Euless Healthcare Corporation, were arrested this morning by special agents with the FBI and the U.S. Department of Health and Human Services - Office of the Inspector General, announced U.S. Attorney Sarah R. Salda�a of the Northern District of Texas.",https://www.justice.gov/usao/txn/PressRel11/agopian_etal_HCF_indict_pr.html
52,Criminal and Civil Enforcement,"November 15, 2011",U.S. Attorney,Western District of North Carolina,-999,"Monroe Physician To Pay $950,000 To Settle Government Civil Fraud Allegations","Millicent Francis-Lane, M.D. has agreed to pay $950,000 to the North Carolina Medicaid Program to resolve False Claims Act allegations, announced Anne M. Tompkins, U.S. Attorney for the Western District of North Carolina and North Carolina Attorney General Roy Cooper. Dr. Francis-Lane owns Union County Women's Care, which has offices in Monroe, N.C.",https://www.justice.gov/usao/ncw/press/lane.html
