,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
33,Criminal and Civil Enforcement,"March 5, 2010, U.S. Attorney, District of Arizona",,,-999,"Parker Physician to Pay Federal Government $430,000 For False Medicare Billings (PDF)",,"https://www.justice.gov/usao/az/press_releases/2010/2010-036%28Klopfenstein%29.pdf, #pdf"
34,Criminal and Civil Enforcement,"March 5, 2010, U.S. Attorney, District of New Jersey",,,-999,Orthopaedic Surgeon Pleads Guilty in Consulting Agreement Scheme (PDF),,"https://www.justice.gov/usao/nj/press/press/files/pdffiles/desa0305rel.pdf, #pdf"
35,Criminal and Civil Enforcement,"March 2, 2010, U.S. Attorney, District of Connecticut",,,-999,"Health Care Facilities That Employed ""Excluded Providers"" Settle False Claims Act Allegations",,https://www.justice.gov/usao/ct/Press2010/20100302.html
36,Criminal and Civil Enforcement,"March 2, 2010, Department of Justice",,,-999,U.S. Files Complaint Against Virginia Medicaid Providers,,https://www.justice.gov/opa/pr/2010/March/10-civ-219.html
37,Criminal and Civil Enforcement,"March 1, 2010, Department of Justice",,,-999,"Jury Convicts Fresno, Calif., Patient Recruiter of Medicare Fraud in Power Wheelchair Scam",,https://www.justice.gov/opa/pr/2010/March/10-crm-213.html
38,Criminal and Civil Enforcement,"March 1, 1020, Department of Justice",,,-999,"Three Houston Defendants Plead Guilty in Connection With ""Arthritis Kit"" Fraud Scheme",,https://www.justice.gov/opa/pr/2010/March/10-crm-214.html
39,Criminal and Civil Enforcement,"April 30, 2010, U.S. Attorney, District of Connecticut",,,-999,Former Greenwich Pharmacist Sentenced to 14 Months in Federal Prison for Health Care Fraud,,https://www.justice.gov/usao/ct/Press2010/20100430-2.html
40,Criminal and Civil Enforcement,"April 29, 2010, U.S. Attorney, District of Massachusetts",,,-999,"United States Attorney�s Office Honors Federal, State & Local Law Enforcement Personnel for Exceptional Service Including HHS OIG Agents Who Were Recognized for Their Work on the Omnicare, Inc. and Pfizer, Inc. Investigations",,https://www.justice.gov/usao/ma/Press%20Office%20-%20Press%20Release%20Files/Apr2010/AwardsCeremonyPR.html
41,Criminal and Civil Enforcement,"April, 29, 2010, Department of Justice",,,-999,Schwarz Pharma Pays $22 Million to Settle False Claims Act Allegations Concerning Reimbursement Claims for Unapproved Drugs,,https://www.justice.gov/opa/pr/2010/April/10-civ-499.html
42,Criminal and Civil Enforcement,"April 28, 2010, Department of Justice",,,-999,"Houston Medical Equipment Company Owner, Operator and Patient Recruiter Plead Guilty to Health Care Fraud Scheme and Illegal Health Care Kickbacks",,https://www.justice.gov/opa/pr/2010/April/10-crm-497.html
43,Criminal and Civil Enforcement,"April 28, 2010, U.S. Attorney, District of Columbia",,,-999,Anesthesiologist Pleads Guilty and is Sentenced for Taking Medication from Hospital,,https://www.justice.gov/usao/dc/Press_Releases/2010%20Archives/April/10-084.pdf
44,Criminal and Civil Enforcement,"April 26, 2010, U.S. Attorney, Southern District of Texas",,,-999,Husband and Wife Physicians Convicted of 10-year Conspiracy to Commit Health Care Fraud,,https://www.justice.gov/usao/txs/releases/April%202010/042610%20Sharma%20and%20Sharma.htm
45,Criminal and Civil Enforcement,"April 26, 2010, Department of Justice",,,-999,Detroit-Area Doctor Sentenced to 72 Months in Prison for Medicare Fraud Scheme,,https://www.justice.gov/opa/pr/2010/April/10-crm-485.html
46,Criminal and Civil Enforcement,"April 20, 2010, U.S. Attorney, Southern District of Georgia",,,-999,Miami Man Sentenced to 41 Months in Federal Prison for Multi-Million Dollar Medicare Fraud,,https://www.justice.gov/usao/gas/pr/2010/25GarciaIglesias.pdf
47,Criminal and Civil Enforcement,"April 20, 2010, U.S. Attorney, Eastern District of Wisconsin",,,-999,"Harbor Senior Concepts, LLC Agrees to Civil Settlement of $258,000 as Reimbursement for the Submission of False Claims",,https://www.justice.gov/usao/wie/press_releases/2010/pr20100420_Civil_Division_Settlement-Harbor_Senior_Concepts.pdf
48,Criminal and Civil Enforcement,"April 16, 2010, Department of Justice",,,-999,Clinic Employee Pleads Guilty for Role In Fraudulent Testing Scheme,,https://www.justice.gov/opa/pr/2010/April/10-crm-434.html
49,Criminal and Civil Enforcement,"April 16, 2010, U.S. Attorney, Northern District of Georgia",,,-999,Rome Couple Charged with $30 Million Medicare & Medicaid Fraud Through Failure of Care at Three Nursing Homes,,https://www.justice.gov/usao/gan/press/2010/04-16-10b.pdf
50,Criminal and Civil Enforcement,"April 15, 2010, Department of Justice",,,-999,Detroit-Area Patient Recruiter Sentenced to 27 Months in Prison for Medicare Fraud Scheme,,https://www.justice.gov/opa/pr/2010/April/10-crm-423.html
51,Criminal and Civil Enforcement,"April 15, 2010, U.S. Attorney, District of Columbia",,,-999,Maryland Woman Indicted by Federal Grand Jury for D.C. Medicaid Fraud,,https://www.justice.gov/usao/dc/Press_Releases/2010%20Archives/April/10-069.pdf
52,Criminal and Civil Enforcement,"April 9, 2010, U.S. Attorney, District of Massachusetts",,,-999,Braintree Man Convicted of Defrauding Medicare,,https://www.justice.gov/usao/ma/Press%20Office%20-%20Press%20Release%20Files/Apr2010/EZEverdictPR.html
53,Criminal and Civil Enforcement,"April 9, 2010, U.S. Attorney, District of New Jersey",,,-999,East Orange Medical Equipment Provider Charged with Fraudulently Billing for Wheelchairs,,"https://www.justice.gov/usao/nj/press/press/files/pdffiles/Asemota,%20Roland%20Arrest,%20Complaint%20PR.pdf"
54,Criminal and Civil Enforcement,"April 9, 2010, U.S. Attorney, District of Maryland",,,-999,Pharmacist Sentenced to 6 Years in Prison for Illegal OxyCodone Distribution,,https://www.justice.gov/usao/md/Public-Affairs/press_releases/press08/PharmacistSentencedto6YearsinPrisonforIllegalOxycodoneDistribution.html
55,Criminal and Civil Enforcement,"April 9, 2010, Department of Justice",,,-999,Clinic Owners Who Moved Medicare Fraud Scheme from Miami to Detroit Sentenced to Three Years in Prison,,https://www.justice.gov/opa/pr/2010/April/10-crm-392.html
56,Criminal and Civil Enforcement,"April 9, 2010, U.S. Attorney, District of Arizona",,,-999,Scottsdale Doctor Pleads Guilty to Health Care Fraud,,https://www.justice.gov/usao/az/press_releases/2010/2010-061%28Mann%29.pdf
57,Criminal and Civil Enforcement,"April 8, 2010, U.S. Attorney, Southern District of Florida",,,-999,Two Miami-Dade Residents Plead Guilty to $21 Million Health Care Fraud Scheme,,https://www.justice.gov/usao/fls/PressReleases/100408-03.html
58,Criminal and Civil Enforcement,"April 8, 2010, Department of Justice",,,-999,Clinic Manager and Patient Recruiter Plead Guilty For Roles in $2 Million Medicare Fraud Scheme,,https://www.justice.gov/opa/pr/2010/April/10-crm-386.html
59,Criminal and Civil Enforcement,"April 6, 2010, U.S. Attorney, District of Connecticut",,,-999,"Pediatric Practice Pays $74,644 to Settle Allegations Under the False Claims Act",,https://www.justice.gov/usao/ct/Press2010/20100406.html
60,Criminal and Civil Enforcement,"April 2, 2010, Department of Justice",,,-999,Detroit-Area Doctor and Patient Recruiter Convicted in Medicare Fraud Scheme,,https://www.justice.gov/opa/pr/2010/April/10-crm-366.html
61,Criminal and Civil Enforcement,"May 27, 2010, U.S. Attorney, District of Puerto Rico",,,-999,Emilio Vicenty Asad Charged on 234 Counts for Medicare Fraud (No Internet Site for District of Puerto Rico),,
62,Criminal and Civil Enforcement,"May 25, 2010, U.S. Attorney, Southern District of Mississippi",,,-999,Moss Point Couple Convicted of $18 Million Health Care Fraud Scheme (pdf) ,,https://www.justice.gov/usao/mss/press/MAY%202010/Rogers%20LaTanicia%20and%20Wayne%20Press%20Release.pdf
63,Criminal and Civil Enforcement,"May 21, 2010, Attorney General of Massachusetts",,,-999,"Roxbury Pharmacist Indicted for Fraudulently Billing MassHealth $555,502 for Prescriptions He Never Dispenses",,https://www.mass.gov/?pageID=cagopressrelease&L=1&L0=Home&sid=Cago&b=pressrelease&f=2010_05_21_nsonwu_indictment&csid=Cago
64,Criminal and Civil Enforcement,"May 13, 2010, Department of Justice",,,-999,Sixth Individual Pleads Guilty for Role in $14.5 Million Medicare Home Health Care ,Fraud Scheme,https://www.justice.gov/opa/pr/2010/May/10-crm-567.html
65,Criminal and Civil Enforcement,"May 11, 2010, Department of Justice",,,-999,Medicare Fraud Fugitive Taken into Custody at Miami International Airport and Ordered Held in Pre-trial Detention Pending Trial,,https://www.justice.gov/opa/pr/2010/May/10-crm-553.html
66,Criminal and Civil Enforcement,"May 10, 2010, U.S. Attorney, District of Connecticut",,,-999,Wallingford Woman Admits Making False Claims to Medicare and Medicaid,,https://www.justice.gov/usao/ct/Press2010/20100510-1.html
67,Criminal and Civil Enforcement,"May 10, 2010, Department of Justice",,,-999,Los Angeles Medical Equipment Supplier Sentenced to 55 Months in Prison for Medicare Fraud,,https://www.justice.gov/opa/pr/2010/May/10-crm-549.html
68,Criminal and Civil Enforcement,"May 5, 2010, Department of Justice",,,-999,Patient Recruiters and Employee at Houston Medical Equipment Company Plead Guilty to Health Care Fraud Scheme and Illegal Health Care Kickbacks,,https://www.justice.gov/opa/pr/2010/May/10-crm-531.html
69,Criminal and Civil Enforcement,"May 5, 2010, Department of Justice",,,-999,Brooklyn Physical Therapy Clinic Executive and Three Employees Charged in Health Care Fraud Scheme,,https://www.justice.gov/opa/pr/2010/May/10-crm-528.html
70,Criminal and Civil Enforcement,"May 4, 2010, Department of Justice",,,-999,Miami Clinic Consultant Convicted in $5.8 Million Fraudulent HIV Infusion Scheme,,https://www.justice.gov/opa/pr/2010/May/10-crm-526.html
71,Criminal and Civil Enforcement,"May 4, 2010, Department of Justice",,,-999,Novartis Vaccines & Diagnostics to Pay More Than $72 Million to Resolve False Claims Act Allegations Concerning TOBI,,https://www.justice.gov/opa/pr/2010/May/10-civ-522.html
72,Criminal and Civil Enforcement,"June 30, 2010, U.S. Attorney, Eastern District of Tennessee",,,-999,Settlement Reached With Benchmark Physical Therapy ,,https://www.justice.gov/usao/tne/pr/2010/June/Benchmark%20Press%20Release.htm
73,Criminal and Civil Enforcement,"June 29, 2910, U.S. Attorney, District of South Carolina",,,-999,Miami Woman Sentenced for Defrauding Palmetto GBA (PDF) ,,"https://www.justice.gov/usao/sc/LivePressReleases/bello%20sentencing.pdf, #pdf"
74,Criminal and Civil Enforcement,"June 29, 2010, Office of Attorney General, State of Arizona",,,-999,Terry Goddard Announces Indictment of Doctor in Prescription Drug Case ,,http://www.azag.gov/press_releases/june/2010/Press%20Release%20-%20Hollander%20Case%202010.html
75,Criminal and Civil Enforcement,"June 24, 2010, U.S. Attorney, District of Kansas",,,-999,Jury: Haysville Doctor and Wife Guilty in Deadly Prescription Overdoses ,,https://www.justice.gov/usao/ks/press/June2010/June24a.html
76,Criminal and Civil Enforcement,"June 16, 2010, U.S. Attorney, Middle District of Pennsylvania",,,-999,Lancaster County Doctor Sentenced to Eight Years in Federal Prison ,,https://www.justice.gov/usao/pam/press_releases/Parida_06_16_10.htm
77,Criminal and Civil Enforcement,"June 4, 2010, U.S. Attorney, District of Maryland",,,-999,Catonsville Dentist Charged with Illegal Distribution of Drugs ,,https://www.justice.gov/usao/md/Public-Affairs/press_releases/press08/CatonsvilleDentistChargedwithIllegalDistributionofDrugs.html
78,Criminal and Civil Enforcement,"June 3, 2010, U.S. Attorney, District of New Jersey",,,-999,"Wyckoff, New Jersey Pharmacy Owner Pleads Guilty to Submitting Phony Postal Employee Prescriptions ",,"https://www.justice.gov/usao/nj/press/press/files/pdffiles/Marcos,%20Francisco%20Plea%20PR.pdf"
79,Criminal and Civil Enforcement,"June 1, 2010, U.S. Attorney, Southern District of Texas",,,-999,Owner and Operator of Behavioral Counseling Company Convicted of Health Care Fraud ,,https://www.justice.gov/usao/txs/releases/June%202010/060110%20Birts.htm
80,Criminal and Civil Enforcement,"July 27, 2010, U.S. Attorney, District of Connecticut",,,-999,Hamden Woman Who Made False Claims to Medicare and Medicaid Is Sentenced ,,https://www.justice.gov/usao/ct/Press2010/20100727-1.html 
81,Criminal and Civil Enforcement,"July 21, 2010, U.S. Attorney, Central District of California",,,-999,Final Six Defendants Found Guilty in Imposter Nurse Scheme that Defrauded Medi-Cal Out of $4.6 Million ,,https://www.justice.gov/usao/cac/pressroom/pr2010/108.html
82,Criminal and Civil Enforcement,"July 20, 2010, Office of the Attorney General, State of Vermont",,,-999,Two Caregivers Convicted for Theft from the Vermont Medicaid Program ,,http://www.atg.state.vt.us/news/two-caregivers-convicted-for-theft-from-the-vermont-medicaid-program.php
83,Criminal and Civil Enforcement,"July 16, 2010, U.S. Department of Justice",,,-999,"Medicare Fraud Strike Force Charges 94 Doctors, Health Care Company Owners, Executive and Others for More Than $251 Million in Alleged False Billing ",,https://www.justice.gov/opa/pr/2010/July/10-ag-821.html
84,Criminal and Civil Enforcement,"July 15, 2010, U.S. Attorney, District of Maryland",,,-999,Physician Agrees To Settle False Claims to Medicare for Services to Nursing Home Residents ,,https://www.justice.gov/usao/md/Public-Affairs/press_releases/press08/PhysicianAgreestoSettleFalseClaimstoMedicareforServicestoNursingHomeResidents.html
85,Criminal and Civil Enforcement,"July 8, 2010, U.S. Attorney, District of Connecticut",,,-999,Manchester Man Pleads Guilty to Prescription Fraud ,,https://www.justice.gov/usao/ct/Press2010/20100708-1.html
86,Criminal and Civil Enforcement,"July 8, 2010, U.S. Attorney, Central District of California",,,-999,National Cardio Labs Pays $3.6 Million to Settle Civil Allegations That Defrauded Federal Health Programs ,,https://www.justice.gov/usao/cac/pressroom/pr2010/103.html
87,Criminal and Civil Enforcement,"July 7, 2010, U.S. Attorney, District of Rhode Island",,,-999,"$275,000 in Medicare Payments Reclaimed from Dermatologist Ordering Unnecessary Tests; Integrity Agreement Implemented ",,https://www.justice.gov/usao/ri/press_release/jul2010/hines_repayment.html
88,Criminal and Civil Enforcement,"July 2, 2010, U.S. Attorney, Central District of California>",,,-999,"Radiology Clinic Pays $647,000 to Resolve Lawsuit Alleging it Billed Medicare for Unneeded Tests ",,https://www.justice.gov/usao/cac/pressroom/pr2010/102.html
89,Criminal and Civil Enforcement,"July 2, 2010, U.S. Attorney, Western District of Virginia",,,-999,Jury Convicts Office Manager of Ambulance Company on Health Care Fraud Charge ,,https://www.justice.gov/usao/vaw/press_releases/hicks_02jul2010.html
90,Criminal and Civil Enforcement,"July 1, 2010, U.S. Attorney, District of Maryland",,,-999,"Pharmacy Owner Sentenced to Over 4 years for Health Care Fraud, Aggravated Identity Theft and Conspiracy to Misbrand Drugs ",,https://www.justice.gov/usao/md/Public-Affairs/press_releases/press08/PharmacyOwnerSentencedtoover4YearsforHealthCareFraudAggravatedIdentityTheftandConspiracy.html
91,Criminal and Civil Enforcement,"August 31, 2010, U.S. Attorney, District of New Jersey",,,-999,East Orange Medical Equipment Provider Indicted for Health Care Fraud Through False Medicare Billings (PDF) ,,"https://www.justice.gov/usao/nj/press/press/files/pdffiles/Asemota,%20Roland%20Indictment%20PR.pdf, #pdf"
92,Criminal and Civil Enforcement,"August 27, 2010, U.S. Attorney, District of Connecticut",,,-999,Former Haven Healthcare Executive Ordered to Pay Fine and Restitution ,,https://www.justice.gov/usao/ct/Press2010/20100827-1.html
93,Criminal and Civil Enforcement,"August 26, 2010, U.S. Attorney, Southern District of Illinois",,,-999,Jasper County Doctor Pleads Guilty to Illegal Distribution of Controlled Substances ,,http://springfield.fbi.gov/dojpressrel/pressrel10/si082610a.htm
94,Criminal and Civil Enforcement,"August 13, 2010, U.S. Attorney, Northern District of Florida",,,-999,Prison Dentist Sentenced for Sexual Contact with an Inmate ,,https://www.justice.gov/usao/fln/press%20releases/2010/aug/onugha.html
95,Criminal and Civil Enforcement,"August 11, 2010, U.S. Attorney, District of Puerto Rico",,,-999,Maria and Armando Montiel Charged in a 469 Count Indictment for Medicare Fraud,No Internet Site for District,
96,Criminal and Civil Enforcement,"September 30, 2010, Department of Justice",,,-999,Novartis Pharmaceuticals Corp. to Pay More Than $420 Million to Resolve Off-label Promotion and Kickback Allegations ,,https://www.justice.gov/opa/pr/2010/September/10-civ-1102.html
97,Criminal and Civil Enforcement,"September 29, 2010, Office of Attorney General, State of Vermont",,,-999,Caregiver and his Employer Charged with Medicaid Fraud ,,http://www.atg.state.vt.us/news/caregiver-and-his-employer-charged-with-medicaid-fraud.php
98,Criminal and Civil Enforcement,"September 20, 2010, Department of Justice",,,-999,Southern California Medical Center to Pay U.S. $2.2 Million to Resolve Fraud Allegations ,,https://www.justice.gov/opa/pr/2010/September/10-civ-1054.html
99,Criminal and Civil Enforcement,"October 28, 2010, U.S. Attorney, Northern District of Iowa",,,-999,Spencer Pharmacist Pays Triple Damages for Prescription Fraud ,,https://www.justice.gov/usao/ian/press/Oct_10/10_27_10_Easton.html
100,Criminal and Civil Enforcement,"October 26, 2010, Department of Justice",,,-999,GlaxoSmithKline to Plead Guilty and Pay $750 Million to Resolve Criminal and Civil Liability Regarding Manufacturing Deficiencies in Puerto Rico Plant ,,https://www.justice.gov/opa/pr/2010/October/10-civ-1205.html
101,Criminal and Civil Enforcement,"October 21, 2010, U.S. Attorney, Southern District of Illinois",,,-999,Former Cairo Man Charged With Failing to Pay Child Support ,,https://www.justice.gov/usao/ils/press/2010/Oct/10212010_Nesby_press%20release.html
102,Criminal and Civil Enforcement,"October 19, 2010, U.S. Attorney, Middle District of Pennsylvania",,,-999,Pharmacy Owner Charged with $12 Million Dollar Health Care Fraud ,,https://www.justice.gov/usao/pam/press_releases/Salerno_10_19_10.htm
103,Criminal and Civil Enforcement,"October 18, 2010, U.S. Attorney, District of Idaho",,,-999,East Idaho Man Sentenced for Healthcare Fraud ,,https://www.justice.gov/usao/id/public_info/pr10/oct/moore10182010.html
104,Criminal and Civil Enforcement,"October 13, 2010, U.S. Attorney, Northern District of Texas",,,-999,Local Ambulance Company Owner Sentenced to 15 Years in Federal Prison and Ordered to Pay $1.3 Million in Restitution for Running Health Care Fraud Scheme ,,https://www.justice.gov/usao/txn/PressRel10/usman_HCF_sen_pr.html
105,Criminal and Civil Enforcement,"October 13, 2010, U.S. Attorney, Central District of California",,,-999,"Ten Indicted in Operation ""Diagnosis Dollars"" Where Defendants Allegedly Defrauded the U.S. Medicare System in $17 Million Scheme - Several Defendants Charged Nationwide in Related Cases Also Arrested in Los Angeles Today ",,http://losangeles.fbi.gov/dojpressrel/pressrel10/la101310.htm
106,Criminal and Civil Enforcement,"October 13, 2010, U.S. Attorney, District of Puerto Rico",,,-999,"Twenty Individuals Indicted for Violations of Controlled Substance Act, Identity Theft and Health Care Fraud [Link not available (no website for district)]",,
107,Criminal and Civil Enforcement,"November 30, 2010, U.S. Attorney, Southern District of Texas",,,-999,Houston Medical Equipment Company Manager Sentenced to 120 Months in Prison and Delivery Driver Sentenced to 41 Months in Prison for Roles in Medicare Fraud Scheme ,,https://www.justice.gov/opa/pr/2010/November/10-crm-1365.html
108,Criminal and Civil Enforcement,"November 17, 2010, U.S. Attorney, District of Connecticut",,,-999,Surgical Monitoring Company and Former CEO Agree to Pay $2.7 Million to Settle False Claims Acts Allegations ,,https://www.justice.gov/usao/ct/Press2010/20101117.html
109,Criminal and Civil Enforcement,"November 17, 2010, U.S. Attorney, Western District of North Carolina)",,,-999,Western District Health Care Fraud Task Force Investigations Lead to Charges Against Two Individuals ,,http://charlotte.fbi.gov/dojpressrel/pressrel10/ce111710.htm
