,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
69,Criminal and Civil Enforcement,"November 5, 2012",U.S. Department of Justice,,0,Missouri Hospital System Agrees to Pay $9.3 Million to Resolve False Claims Act and Stark,"Law Violations<br>Freeman Health System, a healthcare provider and hospital system located in Joplin, Mo., has agreed to pay $9,316,139 to resolve allegations that it violated the Stark Law and the False Claims Act by knowingly providing incentive pay to physicians in a manner that violated federal law, the Justice Department announced today.</br>",https://www.justice.gov/opa/pr/2012/November/12-civ-1320.html
70,Criminal and Civil Enforcement,"November 5, 2012",U.S. Department of Justice,,0,Owner of Miami Assisted Living Facility Sentenced to 15 Months in Prison for Role in Medicare,"Fraud Conspiracy<br>WASHINGTON - The owner of a Miami-Dade County assisted living facility (ALF) was sentenced today to 15 months in prison for her role in a kickback scheme that funneled ALF patients to fraudulent mental health providers American Therapeutic Corporation (ATC) and Health Care Solutions Network (HCSN), announced Assistant Attorney General Lanny A. Breuer of the Justice Department=s Criminal Division; U.S. Attorney Wifredo A. Ferrer of the Southern District of Florida; Michael B. Steinbach, Acting Special Agent in Charge of the FBI=s Miami Field Office; and Special Agent in Charge Christopher B. Dennis of the U.S. Department of Health and Human Services Office of Inspector General (HHS-OIG), Office of Investigations Miami Office.</br>",https://www.justice.gov/opa/pr/2012/November/12-crm-1322.html
71,Criminal and Civil Enforcement,"November 5, 2012",U.S. Attorney,Western District of North Carolina,0,"Two Women Sentenced To Prison for Health Care Fraud Conspiracy, Illegal Kickbacks and Forged Prescriptions for Controlled Substances","CHARLOTTE, N.C. - A Rowan County woman and her Mecklenburg County co-conspirator were sentenced to prison on Friday, November 2, 2012, in U.S. District Court for their role in a scheme to defraud Medicare and Medicaid and related offenses, announced Anne M. Tompkins, U.S. Attorney for the Western District of North Carolina.",https://www.justice.gov/usao/ncw/pressreleases/Charlotte-2012-11-5-wills-gibson.html
72,Criminal and Civil Enforcement,"November 5, 2012",U.S. Attorney,Southern District of Texas,0,7th Defendant Sentenced to Federal Prison in Multi-Million Dollar Health Care Fraud Case,"HOUSTON - Tony Nnonso Obi, 56, a naturalized U.S. citizen from the Federal Republic of Nigeria, has been sentenced to 41 months in federal prison for his role in a massive health care fraud conspiracy that billed the Medicare and Medicaid programs for more than $45 million, United States Attorney Kenneth Magidson announced today.",https://www.justice.gov/usao/txs/1News/Releases/2012%20November/121105%20-%20Obi.html
73,Criminal and Civil Enforcement,"November 2, 2012",U.S. Department of Justice,,0,"Orthofix Subsidiary, Blackstone Medical, Pays U.S. $30 Million to Settle False Claims Act Allegations","Orthofix International NV, has agreed to pay the United States $30 million to settle allegations that an Orthofix subsidiary, Blackstone Medical Inc., paid illegal kickbacks to physicians in order to induce use of the company's products, the Justice Department announced today.   Orthofix, which manufactures spinal implants and other spinal surgery products, is a publicly traded company headquartered in Curacao.",https://www.justice.gov/opa/pr/2012/November/12-civ-1309.html
74,Criminal and Civil Enforcement,"November 2, 2012",U.S. Attorney,District of Columbia,0,Maryland Woman Sentenced to 75 Months in Prison for Defrauding D.C. Medicaid Program by Submitting Over $7 Million in Phony Claims,"WASHINGTON - Jacqueline Wheeler, 55, the chief executive officer and owner of two health care companies, was sentenced today to six years and three months in prison for health care fraud and other federal offenses stemming from the submission of more than $7 million in fraudulent claims to the District of Columbia Medicaid program.",https://www.fbi.gov/washingtondc/press-releases/2012/maryland-woman-sentenced-to-75-months-in-prison-for-defrauding-d.c.-medicaid-program-by-submitting-over-7-million-in-phony-claims
75,Criminal and Civil Enforcement,"November 1, 2012",U.S. Attorney,Western District of North Carolina,0,Gastonia Woman Sentenced To 15 Months in Prison for Scheme to Defraud Medicaid,"CHARLOTTE, N.C. - A Gaston County woman was sentenced on Wednesday, October 31, 2012, to serve 15 months in prison, to be followed by three years of supervised release for her role in a scheme to defraud North Carolina Medicaid, announced the U.S. Attorney's Office for the Western District of North Carolina.",https://www.justice.gov/usao/ncw/pressreleases/Charlotte-2012-11-1-patronis.html
76,Criminal and Civil Enforcement,"October 31, 2012",U.S. Attorney,Eastern District of Pennsylvania,0,Pennsylvania Man Pleads Guilty To Health Care Fraud,"PHILADELPHIA - A former manager for a company that manufactures and distributes bone growth stimulator medical devices pleaded guilty today to health care fraud, in connection with his scheme to submit $250,000 in fraudulent claims for bone stimulators that did not meet Medicare's guidelines. Brian Racey, 42, of North Wales, PA, was a territory manager for Orthofix, Inc. in Pennsylvania, New Jersey and Delaware from April 2004 until he resigned on March 31, 2011. ",https://www.justice.gov/usao/pae/News/2012/Oct/racey_release.htm
77,Criminal and Civil Enforcement,"October 31, 2012",U.S. Attorney,Southern District of Illinois,0,Former Inmate Sentenced for Fraud on the Medicaid Home Services Program,"On October 30, 2012, Keith Foreman, 57, of Metropolis, IL was sentenced in the District Court in Benton, IL on one count of making False Statements related to Health Care Matters, the United States Attorney for the Southern District of Illinois, Stephen R. Wigginton, announced today.",https://www.justice.gov/usao/ils/News/2012/Oct/10312012_Foreman%20Press%20Release.html
78,Criminal and Civil Enforcement,"October 29, 2012",U.S. Attorney,Southern District of Texas,0,Mission Pharmacy Owner and Former Technician Sentenced to Federal Prison,"McALLEN - Sara Elicia Garza, 56, and Valerie Jean Flores 39, both of Mission, have been sentenced to federal prison for conspiring to defraud the Texas Medicaid/Vendor Drug program, United States Attorney Kenneth Magidson announced today along with Texas Attorney General Greg Abbott. Garza was a pharmacist and the owner and operator of Sara's Pharmacy and Gift Corner and employed Flores as a senior pharmacist technician. The pharmacy closed on or about Oct. 28, 2011.",https://www.oag.state.tx.us/oagNews/release.php?id=4205
79,Criminal and Civil Enforcement,"October 29, 2012",U.S. Attorney,Western District of Michigan,0,"Physical Therapist Ph.D. Sentenced to 13 Months of Prison and Pays More Than $3 Million Dollars in Restitution, Civil Penalties, and Back Taxes","GRAND RAPIDS, MICHIGAN - U.S. District Judge Robert Holmes Bell sentenced Chyawan Bansil, P.T., Ph.D., 61, of Farmington Hills, Michigan to 13 months prison on charges of health care fraud and money laundering, U.S. Attorney Patrick A. Miles, Jr. announced today. The convictions arise from an Indictment which charged that between February 2007 and January 2012, Dr. Bansil defrauded Medicare, Medicaid, and Blue Cross Blue Shield of Michigan of more than $1 million by causing those programs to be billed for expensive nerve conduction studies and needle electromyography tests that Dr. Bansil did not perform.",https://www.justice.gov/usao/miw//news/2012/2012_1029_CBansil.html
80,Criminal and Civil Enforcement,"October 26, 2012",U.S. Attorney,Southern District of New York,0,Leader of $100 Million Medicare Fraud Scheme Pleads Guilty in Manhattan Federal Court to Racketeering and Other Crimes,"Preet Bharara, the United States Attorney for the Southern District of New York, announced today that Davit Mirzoyan pled guilty today in Manhattan Federal Court to racketeering and other crimes in connection with his involvement in an Armenian-American criminal organization involved in a wide range of criminal activity, including a massive Medicare fraud. Mirzoyan pled guilty before United States Magistrate Judge Henry B. Pitman.",https://www.justice.gov/usao/nys/pressreleases/October12/MirzoyanDavitPleaPR.php
81,Criminal and Civil Enforcement,"October 26, 2012",U.S. Department of Justice,,0,"Detroit Area Physician, Home Health Agency Owner And Patient Recruiter Convicted In $14.5 Million Medicare Fraud Scheme","WASHINGTON - A federal jury in Detroit today convicted a physician, a home health agency owner and patient recruiter for their participation in a $14.5 million Medicare fraud scheme, announced Assistant Attorney General Lanny A. Breuer of the Justice Department's Criminal Division; U.S. Attorney Barbara L. McQuade of the Eastern District of Michigan; Robert Foley III, Special Agent in Charge of the FBI Detroit Field Office; and Special Agent in Charge Lamont Pugh, III of the HHS Office of Inspector General, Office of Investigations Detroit Office.",https://www.justice.gov/opa/pr/2012/October/12-crm-1297.html
82,Criminal and Civil Enforcement,"October 26, 2012",U.S. Department of Justice,,0,Miami Area Assisted Living Facility Owners Plead Guilty for Roles in $63 Million Fraud Scheme,"WASHINGTON - Two owners of Miami area assisted living facilities (ALF) pleaded guilty today in connection with a health care fraud scheme involving defunct Miami area health provider Health Care Solutions Network Inc. (HCSN), announced Assistant Attorney General Lanny A. Breuer of the Justice Department's Criminal Division; U.S. Attorney Wifredo A. Ferrer of the Southern District of Florida; Michael B. Steinbach, Acting Special Agent-in-Charge of the FBI's Miami Field Office; and Special Agent in Charge Christopher B. Dennis of the U.S. Department of Health and Human Services Office of Inspector General (HHS-OIG), Office of Investigations Miami office.",https://www.justice.gov/opa/pr/2012/October/12-crm-1296.html
83,Criminal and Civil Enforcement,"October 25, 2012",U.S. Department of Justice,,0,Boehringer Ingelheim to Pay $95 Million to Resolve False Claims Act Allegations Government Alleges Company Improperly Marketed Three Drugs,"Connecticut-based Boehringer Ingelheim Pharmaceuticals Inc. has agreed to pay $95 million to resolve allegations relating to the improper promotion of the stroke-prevention drug Aggrenox, the chronic obstructive pulmonary disease (COPD) drugs Atrovent and Combivent, and the hypertension drug Micardis, the Justice Department announced today.",https://www.justice.gov/opa/pr/2012/October/12-civ-1291.html
84,Criminal and Civil Enforcement,"October 24, 2012",U.S. Attorney,District of Eastern California,0,Third Physician Sentenced To Lengthy Prison Sentence In Medicare Fraud Case,"SACRAMENTO, Calif.- Dr. Ramanathan Prakash, 65, of Northridge, CA, was sentenced today by United States District Judge Morrison C. England, Jr. to a statutory maximum 10 year prison sentence.  The defendant had been found guilty of Conspiring to Commit healthcare fraud, and three counts of healthcare fraud by a jury on July 8, 2011.  Judge England also imposed a $75,000 fine and ordered Prakash to pay $607,456.80 in restitution.",https://www.justice.gov/usao/cae/news/docs/2012/10-2012/10-24-12PrakashSent.html
85,Criminal and Civil Enforcement,"October 24, 2012",U.S. Attorney,Southern District of New York,0,Manhattan U.S. Attorney Announces $7 Million Civil Fraud Settlement with Westchester County Hospital,"Preet Bharara, the United States Attorney for the Southern District of New York, announced today that the United States has filed and simultaneously settled a civil fraud lawsuit against the Westchester County Health Care Corporation, doing business as the Westchester Medical Center (""WMC"") for submitting false reimbursement claims to Medicaid, a joint federal and state program that provides financial assistance to individuals with low incomes for medical care. The Government's Complaint alleges that WMC billed Medicaid for millions of dollars of outpatient services at its mental health center that lacked the core documentation required by Medicaid regulations. The settlement, approved today in Manhattan federal court by U.S. District Judge Colleen McMahon, requires WMC to pay $7 million in civil damages under the False Claims Act.",https://www.justice.gov/usao/nys/pressreleases/October12/WestchesterCH.php
86,Criminal and Civil Enforcement,"October 23, 2012",U.S. Attorney,Southern District of Florida,0,Owner of Miami Home Health Company Sentenced to 37 Months in Prison for $60 Million Health Care Fraud Scheme,"The owner of a Miami health care agency was sentenced today to 37 months in prison for his participation in a $60 million home health Medicare fraud scheme, announced U.S. Attorney Wifredo A. Ferrer of the Southern District of Florida; Assistant Attorney General Lanny A. Breuer of the Justice Department's Criminal Division; Michael B. Steinbach, Acting Special Agent in Charge of the FBI's Miami Field Office; and Special Agent in Charge Christopher B. Dennis of the U.S. Department of Health and Human Services Office of Inspector General (HHS-OIG), Office of Investigations Miami office.",https://www.justice.gov/usao/fls/PressReleases/121023-02.html
87,Criminal and Civil Enforcement,"October 23, 2012",U.S. Department of Justice,,0,Department of Health and Human Services Employee Sentenced in North Carolina to Prison for Theft of Government Funds,"WASHINGTON - An employee of the Department of Health and Human Services (HHS) was sentenced today in Asheville, N.C., to six months in prison for stealing $114,494 in government funds, announced Assistant Attorney General Lanny A. Breuer of the Justice Department's Criminal Division and Special Agent in Charge Elton Malone of the U.S. Department of Health and Human Services Office of the Inspector General (HHS-OIG), Office of Investigations, Special Investigations Branch.",https://www.justice.gov/opa/pr/2012/October/12-crm-1279.html
88,Criminal and Civil Enforcement,"October 23, 2012",U.S. Attorney,Eastern District of New York,0,United States Intervenes in Action Alleging That New York City Department of Education Improperly Billed Medicaid for Psychological Services to Special Education Students,"Loretta E. Lynch, United States Attorney for the Eastern District of New York, today announced that the United States has intervened in the matter of Ohlmeyer ex rel United States of America v. City of New York, an action brought pursuant to the qui tam whistleblower provisions of the federal False Claims Act, 31 U.S.C. §§ 3729-33. In its complaint, the United States alleges that the City of New York Department of Education (DOE) submitted false claims to Medicaid for psychological counseling services to special education students in the New York City public schools.",https://www.justice.gov/usao/nye/pr/2012/2012oct23.html
89,Criminal and Civil Enforcement,"October 19, 2012",U.S. Attorney,Northern District of Texas,0,Licensed Professional Counselor Sentenced to 46 Months in Federal Prison,"LUBBOCK, Texas - Licensed Professional Counselor Margie E. Hollingsworth, of Lubbock, Texas, was sentenced today by U.S. District Judge Sam R. Cummings to 46 months in federal prison, following her guilty plea in February 2012 to one count of making a false statement in a health care matter. In addition, Judge Cummings ordered that Hollingsworth pay a $6,000 fine and $556,704 in restitution to Medicaid. She must surrender to the Bureau of Prisons on or before November 23, 2012. Today's announcement was made by U.S. Attorney Sarah R. Salda�a, of the Northern District of Texas.",https://www.justice.gov/usao/txn/PressRelease/2012/OCT2012/oct19hollingsworth_margie_hcf_sen.html
90,Criminal and Civil Enforcement,"October 19, 2012",U.S. Attorney,Southern District of Texas,0,Former Nigerian Fugitive Convicted in Multi-Million Dollar Fraud Scheme,"HOUSTON - Godwin Chiedo Nzeocha, 45, a naturalized United States citizen originally from the Federal Republic of Nigeria, has been convicted for his role in the multi-million dollar City Nursing health care fraud scheme, United States Attorney Kenneth Magidson announced today.",https://www.justice.gov/usao/txs/1News/Releases/2012%20October/121019%20Nzeocha.html
91,Criminal and Civil Enforcement,"October 18, 2012",U.S. Department of Justice,,0,Owner and Operator of Florida Halfway House Company Sentenced to 51 Months in Prison for Role in Medicare Fraud Scheme,"WASHINGTON - The owner and operator of New Way Recovery Inc., a Florida corporation that operated several halfway houses, was sentenced today to serve 51 months in prison for his role in a $205 million Medicare fraud scheme involving fraudulent claims for purported partial hospitalization program (PHP) services, announced Assistant Attorney General Lanny A. Breuer of the Justice Department's Criminal Division; U.S. Attorney Wifredo A. Ferrer of the Southern District of Florida; Michael B. Steinbach, Acting Special Agent-in-Charge of the FBI's Miami Field Office; and Special Agent-in-Charge Christopher B. Dennis of the HHS Office of Inspector General, Office of Investigations Miami Office.",https://www.justice.gov/opa/pr/2012/October/12-crm-1259.html
92,Criminal and Civil Enforcement,"October 17, 2012",U.S. Department of Justice,,0,Clinic Owners Plead Guilty in Detroit-Area Infusion Therapy Scheme,WASHINGTON - Two owners and operators of clinics that claimed to specialize in treating HIV and other conditions pleaded guilty today for their roles in an infusion therapy scheme carried out at two Detroit-area clinics that submitted millions of dollars in fraudulent claims to Medicare.,https://www.justice.gov/opa/pr/2012/October/12-crm-1253.html
93,Criminal and Civil Enforcement,"October 16, 2012",U.S. Attorney,Central District of California,0,Grand Jury Indicts New Defendants and Brings Additional Charges Against Los Angeles-Based Oxycontin Ring That Allegedly Bilked Medicare,"LOS ANGELES-A federal grand jury has returned a superseding indictment that charges 16 defendants with being part of a drug trafficking organization that illegally obtained and distributed more than 900,000 Oxycontin pills obtained in part through fraud against public insurance programs such as Medicare.",https://www.fbi.gov/losangeles/press-releases/2012/grand-jury-indicts-new-defendants-and-brings-additional-charges-against-los-angeles-based-oxycontin-ring-that-allegedly-bilked-medicare
94,Criminal and Civil Enforcement,"October 16, 2012",U.S. Attorney,District of New Jersey,0,Former Executive Director of Diagnostic Testing Center Admits Bribing Doctors in,"Cash-For-Patients Scheme<br>NEWARK, N.J. - The former executive director of Orange Community MRI LLC, today admitted paying bribes to doctors since April 2008 and agreed to forfeit $89,000 in proceeds from the crime, U.S. Attorney Paul J. Fishman announced.</br>","https://www.justice.gov/usao/nj/Press/files/Patel,%20Chirag%20Plea%20News%20Release.html"
95,Criminal and Civil Enforcement,"October 16, 2012",U.S. Attorney,Southern District of Texas,0,Former Biller for Marcelo Herrera Doing Business As RGV DME Convicted,"McALLEN, Texas - Beatriz Ramos, 28, of Edinburg, a former biller for RGV DME, a now defunct McAllen area durable medical equipment (DME) business, has pleaded guilty today for her role in a conspiracy and scheme to defraud Medicare and Medicaid through fraudulent billings, United States Attorney Kenneth Magidson announced today along with Texas Attorney General Greg Abbott.",https://www.justice.gov/usao/txs/1News/Releases/2012%20October/121016%20Ramos.html
96,Criminal and Civil Enforcement,"October 15, 2012",U.S. Department of Justice,,0,"CVS Subsidiary, RxAmerica, Reaches $5 Million Settlement with US for Allegedly Submitting False Pricing Relating to the Company's Medicare Part D Plan","In one of the first False Claims Act settlements involving Medicare's Prescription Drug Program, known as Part D, RxAmerica LLC. has entered into a civil settlement agreement with the United States in which it has agreed to pay the government $5.25 million to resolve allegations that it made false submissions to the Centers for Medicare & Medicaid Services (CMS), the Justice Department announced today.    RxAmerica, a wholly-owned subsidiary of CVS Caremark Corporation, provides prescription drug benefits to Medicare beneficiaries pursuant to a prescription drug plan.",https://www.justice.gov/opa/pr/2012/October/12-civ-1238.html
97,Criminal and Civil Enforcement,"October 15, 2012",U.S. Department of Justice,,0,Owner of Miami Home Health Company Sentenced to 120 Months in Prison for $42 Million Health Care Fraud Scheme,"WASHINGTON - The owner and operator of a Miami health care agency was sentenced today to 120 months in prison for his participation in a $42 million home health Medicare fraud scheme, announced Assistant Attorney General Lanny A. Breuer of the Justice Department's Criminal Division; U.S. Attorney Wifredo A. Ferrer of the Southern District of Florida; Michael B. Steinbach, Acting Special Agent-in-Charge of the FBI's Miami Field Office; and Special Agent-in-Charge Christopher B. Dennis of the HHS Office of Inspector General (HHS-OIG), Office of Investigations Miami Office.",https://www.justice.gov/opa/pr/2012/October/12-crm-1241.html
98,Criminal and Civil Enforcement,"October 15, 2012",U.S. Department of Justice,,0,Houston Ambulance Company Administrator Pleads Guilty to Fraud,"WASHINGTON - The administrator of CardioMax EMS, a Houston-based ambulance company, pleaded guilty today to charges that he submitted approximately $1,734,550 in fraudulent claims to Medicare, announced Assistant Attorney General Lanny A. Breuer of the Justice Department's Criminal Division; U.S. Attorney Kenneth Magidson of the Southern District of Texas; Special Agent-In-Charge Elvis McBride of the FBI's Houston Field Office; Special Agent-in-Charge Mike Fields of the Dallas Regional Office of the U.S. Department of Health and Human Service's Office of the Inspector General; and the Texas Attorney General's Medicaid Fraud Control Unit.",https://www.justice.gov/opa/pr/2012/October/12-crm-1242.html
99,Criminal and Civil Enforcement,"October 15, 2012",U.S. Attorney,Eastern District of Pennsylvania,0,California Man Admits To Running Fraudulent Medicare Clinic in Philadelphia,"PHILADELPHIA - George Baginyan, 32, of Glendale, California, pleaded guilty today to defrauding Medicare in connection with his operation of a fraudulent clinic. Baginyan was the owner of New Era Health Center Inc. (""New Era""), a purported clinic that was located near the Einstein Medical Center in Philadelphia. Between December 2008 and October 2009, Baginyan used the National Provider Identification number (NPI) of an elderly and frail doctor of osteopathy to bill Medicare for medical services and tests, making it appear that the doctor had provided those services and tests when he had not, and when in fact the doctor had never set foot in New Era. In total, it is charged that the defendant caused the submission of fraudulent bills to Medicare totaling approximately $248,000, resulting in payments from Medicare totaling approximately $132,848.81.",https://www.justice.gov/usao/pae/News/2012/Oct/baginyanplea_release.htm
100,Criminal and Civil Enforcement,"October 15, 2012",U.S. Attorney,District of South Dakota,0,Woman Sentenced for Making False Statements Relating to Health Care Matters,"US Attorney Brendan V. Johnson announced that an Okreek, South Dakota, woman charged with False Statements Relating to Health Care Matters was sentenced on October 15, 2012, by US District Judge Lawrence L. Piersol. Shirlee Anne Clothier, a/k/a Anne Shirlee Morrison, a/k/a Anne Bordeaux, a/k/a Shirlee Anne Bordeaux, age 58, was sentenced to two months of home confinement, three years of probation, a $500 fine, and a $100 assessment to the Victim Assistance Fund. Count II of the Indictment was dismissed.",https://www.justice.gov/usao/sd/pressreleases/SF-2012-10-15-Clothier.html
101,Criminal and Civil Enforcement,"October 12, 2012",U.S. Attorney,Southern District of Texas,0,Business Owner Heads to Prison for Health Care Offenses Perpetrated in Texas and Louisiana,"HOUSTON - Endurance Iyamu, 48, of Houston, has been handed a 30-month prison sentence following his convictions of conspiracy and health care fraud, United States Attorney Kenneth Magidson announced today. Iyamu pleaded guilty July 13, 2012.",https://www.justice.gov/usao/txs/1News/Releases/2012%20October/121012%20Iyamu.html
102,Criminal and Civil Enforcement,"October 12, 2012",U.S. Attorney,District of New Jersey,0,Eighth New Jersey Health Care Practitioner Pleads Guilty In Cash-For-Patients Scheme,"NEWARK, N.J. - Rameshcha Kania, a doctor practicing in East Orange, N.J., today admitted his role in a cash-for-patients scheme with a diagnostic facility in Orange, N.J., U.S. Attorney Paul J. Fishman announced. ","https://www.justice.gov/usao/nj/Press/files/Kania,%20Rameshcha%20Plea%20News%20Release.html"
103,Criminal and Civil Enforcement,"October 12, 2012",U.S. Attorney,Southern District of Florida,0,Miami-Area Therapist Sentenced to 108 Months in Prison for Participating in $205 Million Medicare Fraud Scheme,"Miami-area resident Vanja Abreu (Ph.D), former program director at the mental health care company American Therapeutic Corporation, was sentenced yesterday to 108 months in prison for participating in a $205 million Medicare fraud scheme, announced U.S. Attorney Wifredo A. Ferrer of the Southern District of Florida; Assistant Attorney General Lanny A. Breuer of the Justice Department's Criminal Division; Acting Special Agent in Charge Michael B. Steinbach of the FBI's Miami Field Office; and Special Agent in Charge Christopher Dennis of the U.S. Department of Health and Human Services Office of Inspector General, Office of Investigations Miami office.",https://www.justice.gov/usao/fls/PressReleases/121012-01.html
104,Criminal and Civil Enforcement,"October 12, 2012",U.S. Attorney,Northern District of Ohio,0,Medina Chiropractor Pleaded Guilty To Health Care Fraud,"A Medina chiropractor pleaded guilty to seven counts of health care fraud after overbilling Medicare and insurance companies more than $1.8 million for medical equipment and treatment that were not medically necessary, said Steven M. Dettelbach, United States Attorney for the Northern District of Ohio.",https://www.justice.gov/usao/ohn/news/2012/12octchiro.html
105,Criminal and Civil Enforcement,"October 12, 2012",U.S. Attorney,District of Kansas,0,Former Topeka Nonprofit Executive Pleads Guilty To Health Care Fraud,"TOPEKA, KAN. - A former executive with a Topeka-based nonprofit corporation has pleaded guilty to scheming to steal more than $2 million in Medicaid funds, U.S. Attorney Barry Grissom said today.",https://www.justice.gov/usao/ks/PressReleases/2012/Oct%202012/Oct12a.html
106,Criminal and Civil Enforcement,"October 11, 2012",U.S. Department of Justice,,0,Former Owners of Los Angeles DME Wholesale Company Arrested and Charged with Participating in $16.6 Million Medicare Fraud Scheme,"WASHINGTON - The former owners of a durable medical equipment (DME) wholesale company located in Ontario, Calif., were arrested late yesterday at Los Angeles International Airport in connection with a DME fraud scheme that resulted in the submission of over $16.6 million in false claims to Medicare and are expected to appear this afternoon in Los Angeles federal court.",https://www.justice.gov/opa/pr/2012/October/12-crm-1228.html
107,Criminal and Civil Enforcement,"October 11, 2012",U.S. Department of Justice,,0,Miami-Area Therapist Sentenced to 108 Months in Prison for Participating in $205 Million Medicare Fraud Scheme,"WASHINGTON - Miami-area resident Vanja Abreu (Ph.D), former program director at the mental health care company American Therapeutic Corporation, was sentenced today to 108 months in prison for participating in a $205 million Medicare fraud scheme, announced Assistant Attorney General Lanny A. Breuer of the Justice Department's Criminal Division; U.S. Attorney Wifredo A. Ferrer of the Southern District of Florida; Acting Special Agent-in-Charge Michael B. Steinbach of the FBI's Miami Field Office; and Special Agent-in-Charge Christopher Dennis of the U.S. Department of Health and Human Services Office of Inspector General, Office of Investigations Miami office.",https://www.justice.gov/opa/pr/2012/October/12-crm-1229.html
108,Criminal and Civil Enforcement,"October 11, 2012",U.S. Attorney,Northern District of Texas,0,"Owner of Texas Home Health Services Company Pleads Guilty, Admits Role in $374 Million Fraud Scheme","WASHINGTON - A Dallas-area home health services company owner today admitted his role in a $374 million home health fraud scheme in which he and others conspired to bill Medicare for unnecessary services that were never performed. Cyprian Akamnonu, 64, of Arlington, Texas, entered his guilty plea to one count of conspiracy to commit health care fraud before U.S. District Judge Sam A. Lindsay in Dallas federal court.",https://www.justice.gov/usao/txn/PressRelease/2012/OCT2012/oct11akamnonu_cyprian_plea.html
109,Criminal and Civil Enforcement,"October 11, 2012",U.S. Attorney,District of Columbia,0,Maryland Man Pleads Guilty to Medicaid Fraud Involving Power Wheelchairs and Incontinence Supplies,"WASHINGTON - Uche Ben Odunzeh, 31, of Laurel, Md., has pled guilty to a federal charge stemming from the submission of more than $275,000 in false health care claims, U.S. Attorney Ronald C. Machen Jr. announced today.",https://www.justice.gov/usao/dc/news/2012/oct/12-357.html
110,Criminal and Civil Enforcement,"October 10, 2012",U.S. Attorney,District of New Jersey,0,Doctor admits taking cash kickbacks for patient referrals,"NEWARK, N.J. - A North Arlington, N.J., physician with an internal medicine practice in Newark today admitted receiving cash kickbacks for diagnostic testing referrals of his patients, U.S. Attorney Paul J. Fishman announced.","https://www.justice.gov/usao/nj/Press/files/Cardoso,%20Lucio%20Plea%20News%20Release.html"
111,Criminal and Civil Enforcement,"October 10, 2012",U.S. Attorney,Eastern District of Louisiana,0,Physician Pleads Guilty to Conspiracy to Commit Health Care Fraud Violation,"NEW ORLEANS-Dr. Jack Voight, age 81, of Metairie, Louisiana pleaded guilty yesterday before U.S. District Court Judge Lance M. Africk to conspiracy to commit health care fraud, announced U.S. Attorney Jim Letten.",https://www.fbi.gov/neworleans/press-releases/2012/physician-pleads-guilty-to-conspiracy-to-commit-health-care-fraud-violation
112,Criminal and Civil Enforcement,"October 10, 2012",U.S. Attorney,District of South Dakota,0,Rosebud Woman (Barbara Duysak) Sentenced for Theft from Indian Tribal Organization,"United States Attorney Brendan V. Johnson announced that a Rosebud, South Dakota, woman charged with Theft from Indian Tribal Organization was sentenced on October 1, 2012, by United States District Judge Roberto A. Lange.  Barbara Duysak, a/k/a Barbara McCloskey, age 39, was sentenced to 2 months in custody, 6 months of home confinement, 3 years of supervised release, $42,433.20 in restitution, and a $100 special assessment to the Victim Assistance Fund.",https://www.justice.gov/usao/sd/pressreleases/Pierre-2012-10-10-Duysak.html
113,Criminal and Civil Enforcement,"October 10, 2012",U.S. Attorney,District of South Dakota,0,Rosebud Man (Nathan Janis) Sentenced for Theft from Indian Tribal Organization,"United States Attorney Brendan V. Johnson announced that a Rosebud, South Dakota, man charged with Theft from Indian Tribal Organization was sentenced on October 1, 2012, by United States District Judge Roberto A. Lange.  Nathan Janis, age 32, was sentenced to 6 months in custody, 6 months at a residential re-entry program, 3 years of supervised release, $33,816.20 in restitution, and a $100 special assessment to the Victim Assistance Fund.",https://www.justice.gov/usao/sd/pressreleases/Pierre-2012-10-10-Janis.html
114,Criminal and Civil Enforcement,"October 10, 2012",U.S. Attorney,District of South Dakota,0,Rosebud Woman (Tanya Walking Eagle) Sentenced for Theft from Indian Tribal Organization,"United States Attorney Brendan V. Johnson announced that a Rosebud, South Dakota, woman charged with Theft from Indian Tribal Organization was sentenced on October 9, 2012, by United States District Judge Roberto A. Lange. Tanya Walking Eagle, age 39, was sentenced to 1 month in custody, 3 years of supervised release, $30,304 in restitution, and a $100 special assessment to the Victim Assistance Fund.",https://www.justice.gov/usao/sd/pressreleases/Pierre-2012-10-10-Walking%20Eagle.html
115,Criminal and Civil Enforcement,"October 9, 2012",U.S. Attorney,District of Minnesota,0,Brooklyn Park Man Pleads Guilty To Health Care Fraud,"MINNEAPOLIS-Today in federal court, a 51-year-old Brooklyn Park man pleaded guilty to executing a scheme to defraud Medicaid out of more than $500,000. Allwell Tam Inimgba pleaded guilty to one count of health care fraud. Inimgba, who was charged via an Information on September 21, 2012, entered his plea before United States District Judge David S. Doty.",https://www.fbi.gov/minneapolis/press-releases/2012/brooklyn-park-man-pleads-guilty-to-health-care-fraud
